,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
6,40,ルイス・ガルシア,4.88,60,0,0,0,0,5,1,14,4,.833,59,61,8,53,8.08,15,3,5,0,36,32,.260,3.53,1.29,ボストン・レッドソックス
7,44,アイザイア・キャンベル,16.20,8,0,0,0,0,0,1,2,0,.000,6.2,14,3,6,8.10,2,0,1,0,13,12,.400,3.00,2.40,ボストン・レッドソックス
8,50,カッター・クロフォード,4.36,33,33,0,0,15,9,16,0,0,.360,183.2,155,34,175,8.58,51,9,4,0,97,89,.223,3.43,1.12,ボストン・レッドソックス
9,54,ルーカス・ジオリト,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ボストン・レッドソックス
10,55,クリス・マーティン,3.45,45,0,0,0,0,3,1,15,2,.750,44.1,47,5,50,10.15,3,3,2,0,22,17,.276,16.67,1.13,ボストン・レッドソックス
11,57,グレゴリー・ワイサート,3.13,62,0,0,0,0,4,2,6,1,.667,63.1,65,7,58,8.24,20,0,2,0,32,22,.274,2.90,1.34,ボストン・レッドソックス
12,61,チェース・シュガート,4.15,6,0,0,0,0,0,0,0,1,.000,8.2,8,1,8,8.31,3,0,0,0,4,4,.242,2.67,1.27,ボストン・レッドソックス
13,63,ジャスティン・スレーテン,2.93,44,0,0,0,0,6,2,13,2,.750,55.1,47,4,58,9.43,9,2,4,0,21,18,.223,6.44,1.01,ボストン・レッドソックス
14,64,クーパー・クリスウェル,4.08,26,18,0,0,1,6,5,0,0,.545,99.1,103,10,73,6.61,31,7,2,0,52,45,.273,2.35,1.35,ボストン・レッドソックス
15,65,ジェームズ・パクストン,4.40,21,21,0,0,7,9,3,0,0,.750,100.1,95,12,73,6.55,50,1,4,0,53,49,.251,1.46,1.45,ボストン・レッドソックス
16,66,ブライアン・ベロ,4.49,30,30,0,0,10,14,8,0,0,.636,162.1,157,19,153,8.48,64,11,6,1,84,81,.252,2.39,1.36,ボストン・レッドソックス
17,67,ザック・ペンロッド,2.25,7,0,0,0,0,0,0,2,0,.000,4,3,0,3,6.75,4,1,1,0,2,1,.200,0.75,1.75,ボストン・レッドソックス
18,68,クイン・プリースター,4.71,11,7,0,0,2,3,6,0,0,.333,49.2,56,7,33,5.98,14,3,1,0,30,26,.277,2.36,1.41,ボストン・レッドソックス
19,71,キャム・ブーザー,3.38,43,0,0,0,0,2,3,6,1,.400,42.2,41,5,43,9.07,16,0,0,0,17,16,.250,2.69,1.34,ボストン・レッドソックス
20,72,クリス・マーフィー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ボストン・レッドソックス
21,74,ケンリー・ジャンセン,3.29,54,0,0,0,0,4,2,0,27,.667,54.2,38,4,62,10.21,20,1,2,2,20,20,.196,3.10,1.06,ボストン・レッドソックス
22,76,ザック・ケリー,3.97,49,3,0,0,0,6,3,8,0,.667,56.2,44,10,61,9.69,27,2,2,1,31,25,.208,2.26,1.25,ボストン・レッドソックス
23,78,ベイリー・ホーン,6.50,18,0,0,0,0,1,1,3,0,.500,18,22,5,13,6.50,10,0,0,0,14,13,.293,1.30,1.78,ボストン・レッドソックス
24,79,ブライアン・マタ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ボストン・レッドソックス
25,80,リチャード・フィッツ,1.74,4,4,0,0,0,0,1,0,0,.000,20.2,19,0,9,3.92,7,0,1,0,6,4,.250,1.29,1.26,ボストン・レッドソックス
26,83,ブレナン・ベルナルディノ,4.06,57,3,0,0,0,4,3,14,0,.571,51,50,6,56,9.88,22,6,7,0,25,23,.256,2.55,1.41,ボストン・レッドソックス
27,89,タナー・ホウク,3.12,30,30,1,1,19,9,10,0,0,.474,178.2,156,11,154,7.76,48,16,2,0,75,62,.231,3.21,1.14,ボストン・レッドソックス
28,92,ウィケルマン・ゴンザレス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ボストン・レッドソックス
29,93,ルイス・ペラレス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ボストン・レッドソックス
30,99,ルイス・ゲレロ,0.00,9,0,0,0,0,0,0,3,0,.000,10,6,0,9,8.10,2,0,0,0,1,0,.182,4.50,0.80,ボストン・レッドソックス
0,0,マーカス・ストローマン,4.31,30,29,0,0,9,10,9,0,1,.526,154.2,167,19,113,6.58,60,8,2,0,81,74,.277,1.88,1.47,ニューヨーク・ヤンキース
1,30,ルーク・ウィーバー,2.89,62,0,0,0,0,7,3,22,4,.700,84,52,10,103,11.04,26,4,1,0,28,27,.176,3.96,0.93,ニューヨーク・ヤンキース
2,34,Ｊ．Ｔ．ブルベイカー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・ヤンキース
3,35,クレイ・ホームズ,3.14,67,0,0,0,0,3,5,2,30,.375,63,60,4,68,9.71,22,3,4,0,29,22,.248,3.09,1.30,ニューヨーク・ヤンキース
4,36,クラーク・シュミット,2.85,16,16,0,0,2,5,5,0,0,.500,85.1,71,8,93,9.81,30,9,2,0,31,27,.230,3.10,1.18,ニューヨーク・ヤンキース
5,38,マーク・ライターＪｒ．,4.50,60,0,0,0,0,4,5,15,0,.444,58,55,8,86,13.34,22,3,5,0,34,29,.238,3.91,1.33,ニューヨーク・ヤンキース
6,41,トミー・ケンリー,2.11,50,0,0,0,0,0,2,16,1,.000,42.2,30,5,46,9.70,19,2,1,0,16,10,.190,2.42,1.15,ニューヨーク・ヤンキース
7,43,ホナタン・ロアイシガ,0.00,3,0,0,0,0,1,0,0,0,1.000,4,7,0,3,6.75,1,0,0,0,0,0,.368,3.00,2.00,ニューヨーク・ヤンキース
8,45,ゲリット・コール,3.41,17,17,0,0,8,8,5,0,0,.615,95,78,11,99,9.38,29,6,0,0,38,36,.220,3.41,1.13,ニューヨーク・ヤンキース
9,54,ティム・ヒル,3.36,62,0,0,0,0,4,0,4,0,1.000,67,77,2,31,4.16,19,2,0,0,32,25,.289,1.63,1.43,ニューヨーク・ヤンキース
10,55,カルロス・ロドン,3.96,32,32,0,0,16,16,9,0,0,.640,175,157,31,195,10.03,57,10,3,2,81,77,.235,3.42,1.22,ニューヨーク・ヤンキース
11,56,ルー・トリビノ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・ヤンキース
12,58,ティム・メイザ,6.33,50,0,0,0,0,0,2,8,0,.000,42.2,54,5,28,5.91,15,1,1,0,34,30,.309,1.87,1.62,ニューヨーク・ヤンキース
13,59,スコット・エフロス,5.40,3,0,0,0,0,0,0,0,0,.000,3.1,3,1,2,5.40,2,0,0,0,2,2,.250,1.00,1.50,ニューヨーク・ヤンキース
14,61,ジェーク・カズンズ,2.37,37,0,0,0,0,2,1,8,1,.667,38,20,5,53,12.55,20,5,4,0,14,10,.154,2.65,1.05,ニューヨーク・ヤンキース
15,65,ネストル・コルテス,3.77,31,30,0,0,13,9,10,0,0,.474,174.1,162,24,162,8.36,39,4,2,1,74,73,.245,4.15,1.15,ニューヨーク・ヤンキース
16,71,イアン・ハミルトン,3.82,35,0,0,0,0,0,1,11,1,.000,37.2,37,2,41,9.80,14,3,0,0,17,16,.261,2.93,1.35,ニューヨーク・ヤンキース
17,72,コディ・ポティート,2.22,5,4,0,0,1,3,0,0,0,1.000,24.1,18,2,16,5.92,8,1,1,0,7,6,.207,2.00,1.07,ニューヨーク・ヤンキース
18,81,ルイス・ギル,3.50,29,29,0,0,10,15,7,0,0,.682,151.2,104,18,171,10.15,77,8,6,2,60,59,.189,2.22,1.19,ニューヨーク・ヤンキース
19,85,クレイトン・ビーテル,4.91,3,0,0,0,0,0,0,0,0,.000,3.2,4,0,5,12.27,1,0,0,0,2,2,.286,5.00,1.36,ニューヨーク・ヤンキース
20,92,ヨエンドリス・ゴメス,3.97,5,0,0,0,0,0,0,0,0,.000,11.1,11,2,10,7.94,7,1,1,0,5,5,.250,1.43,1.59,ニューヨーク・ヤンキース
21,98,ウィル・ウォーレン,10.32,6,5,0,0,0,0,3,0,0,.000,22.2,33,5,29,11.51,10,1,0,2,27,26,.340,2.90,1.90,ニューヨーク・ヤンキース
22,39,ホセ・トレビノ,13.50,2,0,0,0,0,0,0,0,0,.000,2,5,0,0,0.00,2,0,0,0,3,3,.455,0.00,3.50,ニューヨーク・ヤンキース
23,95,オスワルド・カブレラ,0.00,1,0,0,0,0,0,0,0,0,.000,0.1,0,0,0,0.00,2,0,0,0,0,0,.000,0.00,6.00,ニューヨーク・ヤンキース
0,6,アレク・マノア,3.70,5,5,0,0,2,1,2,0,0,.333,24.1,17,5,26,9.62,8,4,1,0,16,10,.189,3.25,1.03,トロント・ブルージェイズ
1,17,ホセ・ベリオス,3.60,32,32,1,0,21,16,11,0,0,.593,192.1,168,31,153,7.16,54,13,1,0,79,77,.235,2.83,1.15,トロント・ブルージェイズ
2,29,ジャリエル・ロドリゲス,4.47,21,21,0,0,2,1,8,0,0,.111,86.2,74,11,85,8.83,40,3,0,2,46,43,.229,2.13,1.32,トロント・ブルージェイズ
3,31,ブレット・デヘウス,7.15,13,0,0,0,0,0,2,0,0,.000,11.1,14,0,7,5.56,4,3,0,1,10,9,.318,1.75,1.59,トロント・ブルージェイズ
4,33,ディロン・テート,4.66,33,0,0,0,0,2,1,3,1,.667,36.2,42,2,27,6.63,12,4,0,0,21,19,.286,2.25,1.47,トロント・ブルージェイズ
5,34,ケビン・ガウスマン,3.83,31,31,2,1,16,14,11,0,0,.560,181,165,20,162,8.06,56,2,3,2,86,77,.238,2.89,1.22,トロント・ブルージェイズ
6,35,ライアン・ヤーブロー,3.19,44,0,0,0,0,5,2,1,1,.714,98.2,70,11,65,5.93,32,12,0,0,36,35,.201,2.03,1.03,トロント・ブルージェイズ
7,39,ジェーク・ブロス,6.94,3,3,0,0,0,0,1,0,0,.000,11.2,16,5,11,8.49,3,0,2,0,9,9,.314,3.67,1.63,トロント・ブルージェイズ
8,40,クリス・バジット,4.16,31,31,0,0,12,10,14,0,0,.417,171,180,18,168,8.84,70,16,2,2,91,79,.270,2.40,1.46,トロント・ブルージェイズ
9,43,ライアン・バー,4.13,34,4,0,0,0,0,2,3,0,.000,32.2,29,4,47,12.95,12,1,0,0,16,15,.228,3.92,1.26,トロント・ブルージェイズ
10,44,ボーデン・フランシス,3.30,27,13,0,0,7,8,5,0,0,.615,103.2,74,17,92,7.99,22,7,0,1,41,38,.196,4.18,0.93,トロント・ブルージェイズ
11,45,トーマス・ナンス,4.09,20,0,0,0,0,0,3,0,0,.000,22,18,2,19,7.77,9,1,2,0,12,10,.222,2.11,1.23,トロント・ブルージェイズ
12,50,エリック・スワンソン,5.03,45,0,0,0,0,2,2,9,0,.500,39.1,36,11,37,8.47,14,1,0,1,22,22,.235,2.64,1.27,トロント・ブルージェイズ
13,52,ニック・ロバートソン,4.05,9,0,0,0,0,0,0,0,0,.000,13.1,15,3,14,9.45,2,0,0,0,6,6,.288,7.00,1.28,トロント・ブルージェイズ
14,54,ブレンドン・リトル,3.74,49,0,0,0,0,1,2,7,1,.333,45.2,41,7,36,7.09,19,1,5,0,21,19,.238,1.89,1.31,トロント・ブルージェイズ
15,56,ザック・ポップ,5.59,58,0,0,0,0,2,4,12,1,.333,48.1,45,9,33,6.14,19,2,1,1,36,30,.243,1.74,1.32,トロント・ブルージェイズ
16,57,チャド・グリーン,3.21,53,0,0,0,0,4,6,7,17,.400,53.1,41,8,46,7.76,14,2,1,0,20,19,.216,3.29,1.03,トロント・ブルージェイズ
17,60,ブランドン・アイザート,4.05,3,0,0,0,0,0,0,0,0,.000,6.2,5,0,2,2.70,4,0,0,0,3,3,.227,0.50,1.35,トロント・ブルージェイズ
18,62,イーストン・ルーカス,10.80,8,0,0,0,0,1,0,1,0,1.000,11.2,17,1,10,7.71,9,1,0,0,15,14,.340,1.11,2.23,トロント・ブルージェイズ
19,63,ルイス・フリアス,13.97,11,0,0,0,0,0,1,0,0,.000,9.2,19,2,12,11.17,7,0,2,0,16,15,.422,1.71,2.69,トロント・ブルージェイズ
20,64,アダム・マクコ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,トロント・ブルージェイズ
21,65,ヘーゲン・ダナー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,トロント・ブルージェイズ
22,68,ジョーダン・ロマノ,6.59,15,0,0,0,0,1,2,0,8,.333,13.2,16,4,13,8.56,4,1,0,0,10,10,.286,3.25,1.46,トロント・ブルージェイズ
23,92,ゲネシス・カブレラ,3.59,69,0,0,0,0,3,3,13,2,.500,62.2,63,10,50,7.18,29,2,2,2,31,25,.268,1.72,1.47,トロント・ブルージェイズ
24,-,エマニュエル・ラミレス,6.97,15,0,0,0,0,0,1,0,0,.000,20.2,21,3,21,9.15,8,3,2,0,17,16,.263,2.63,1.40,トロント・ブルージェイズ
25,55,タイラー・ハイネマン,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,0,0.00,0,0,0,0,0,0,.250,0.00,1.00,トロント・ブルージェイズ
26,28,アーニー・クレメント,9.00,1,0,0,0,0,0,0,0,0,.000,1,2,0,0,0.00,0,0,0,0,1,1,.400,0.00,2.00,トロント・ブルージェイズ
0,11,シェーン・バズ,3.06,14,14,0,0,8,4,3,0,0,.571,79.1,57,9,69,7.83,27,4,2,0,28,27,.200,2.56,1.06,タンパベイ・レイズ
1,14,タイラー・アレクサンダー,5.10,23,9,0,0,1,6,5,0,0,.545,107.2,110,23,90,7.52,24,5,0,0,61,61,.263,3.75,1.24,タンパベイ・レイズ
2,18,シェーン・マクラナハン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,タンパベイ・レイズ
3,28,ジャスティン・スターナー,2.25,2,0,0,0,0,0,0,0,0,.000,4,5,0,4,9.00,1,0,0,0,2,1,.294,4.00,1.50,タンパベイ・レイズ
4,29,ピーター・フェアバンクス,3.57,46,0,0,0,0,3,3,1,23,.500,45.1,36,4,44,8.74,17,0,2,1,20,18,.217,2.59,1.17,タンパベイ・レイズ
5,38,コリン・ポシェ,3.86,43,0,0,0,0,1,2,20,2,.333,37.1,30,7,33,7.96,13,0,1,0,16,16,.217,2.54,1.15,タンパベイ・レイズ
6,39,マニュエル・ロドリゲス,2.15,40,0,0,0,0,3,4,11,2,.429,37.2,29,3,34,8.12,11,5,2,0,13,9,.212,3.09,1.06,タンパベイ・レイズ
7,40,ジェイコブ・ワゲスパック,5.40,4,1,0,0,0,0,0,0,0,.000,10,13,1,11,9.90,10,0,1,0,7,6,.317,1.10,2.30,タンパベイ・レイズ
8,43,ハンター・ビゲ,2.60,19,1,0,0,0,0,0,2,1,.000,17.1,17,2,24,12.46,5,0,2,0,5,5,.250,4.80,1.27,タンパベイ・レイズ
9,44,ライアン・ペピオット,3.60,26,26,0,0,9,8,8,0,0,.500,130,102,17,142,9.83,48,7,4,0,58,52,.212,2.96,1.15,タンパベイ・レイズ
10,45,タジ・ブラッドリー,4.11,25,25,0,0,10,8,11,0,0,.421,138,122,22,154,10.04,47,3,4,0,68,63,.235,3.28,1.22,タンパベイ・レイズ
11,48,メイソン・モンゴメリー,1.86,9,0,0,0,0,0,0,3,0,.000,9.2,6,0,17,15.83,5,0,0,0,2,2,.188,3.40,1.14,タンパベイ・レイズ
12,49,ケビン・ケリー,2.67,68,0,0,0,0,5,2,17,1,.714,70.2,59,7,63,8.02,9,5,1,0,25,21,.226,7.00,0.96,タンパベイ・レイズ
13,52,ザック・リテル,3.63,29,29,0,0,10,8,10,0,0,.444,156.1,164,22,141,8.12,31,5,0,0,68,63,.265,4.55,1.25,タンパベイ・レイズ
14,55,リチャード・ラブレディ,4.46,35,0,0,0,0,3,6,4,2,.333,34.1,34,3,26,6.82,11,2,1,0,18,17,.258,2.36,1.31,タンパベイ・レイズ
15,57,ドルー・ラスムセン,2.83,16,4,0,0,0,0,2,3,1,.000,28.2,25,0,35,10.99,6,0,1,0,10,9,.229,5.83,1.08,タンパベイ・レイズ
16,58,ヨニール・クレト,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,タンパベイ・レイズ
17,59,ジェフリー・スプリングス,3.27,7,7,0,0,1,2,2,0,0,.500,33,34,5,37,10.09,11,1,0,0,12,12,.264,3.36,1.36,タンパベイ・レイズ
18,60,ギャレット・クレビンジャー,3.75,68,0,0,0,0,7,5,15,6,.583,60,52,6,71,10.65,31,7,2,0,29,25,.231,2.29,1.38,タンパベイ・レイズ
19,63,エドウィン・ウセタ,1.51,30,0,0,0,0,2,0,7,5,1.000,41.2,26,2,57,12.31,8,1,0,0,8,7,.174,7.13,0.82,タンパベイ・レイズ
20,67,ジョエル・クーネル,4.50,6,0,0,0,0,0,0,0,0,.000,10,8,1,5,4.50,0,1,0,0,5,5,.211,0.00,0.80,タンパベイ・レイズ
21,71,コール・サルサー,2.76,10,2,0,0,0,1,0,1,0,1.000,16.1,9,1,15,8.27,9,0,0,0,5,5,.167,1.67,1.10,タンパベイ・レイズ
22,74,ジェイコブ・ロペス,5.23,4,1,0,0,0,0,0,0,0,.000,10.1,5,2,8,6.97,7,2,0,0,7,6,.135,1.14,1.16,タンパベイ・レイズ
23,30,ベン・ロートベット,4.50,1,0,0,0,0,0,0,0,0,.000,2,3,1,1,4.50,2,0,0,0,1,1,.333,0.50,2.50,タンパベイ・レイズ
0,33,ドルー・ソープ,5.48,9,9,0,0,5,3,3,0,0,.500,44.1,35,8,25,5.08,21,1,0,1,29,27,.212,1.19,1.26,シカゴ・ホワイトソックス
1,36,スティーブン・ウィルソン,5.71,40,0,0,0,0,1,6,9,0,.143,34.2,29,8,34,8.83,26,3,1,1,29,22,.227,1.31,1.59,シカゴ・ホワイトソックス
2,37,ガス・バーランド,3.42,26,0,0,0,0,1,0,0,0,1.000,26.1,30,2,27,9.23,8,1,2,0,12,10,.283,3.38,1.44,シカゴ・ホワイトソックス
3,40,マイク・ソロカ,4.74,25,9,0,0,1,0,10,2,0,.000,79.2,66,13,84,9.49,44,3,2,2,49,42,.224,1.91,1.38,シカゴ・ホワイトソックス
4,43,ニック・ナストリーニ,7.07,9,8,0,0,1,0,7,0,0,.000,35.2,32,7,26,6.56,36,1,3,0,33,28,.234,0.72,1.91,シカゴ・ホワイトソックス
5,45,ギャレット・クロシェ,3.58,32,32,0,0,11,6,12,0,0,.333,146,123,18,209,12.88,33,5,3,1,61,58,.222,6.33,1.07,シカゴ・ホワイトソックス
6,46,ジェイク・エダー,4.50,1,0,0,0,0,0,0,0,0,.000,2,2,0,1,4.50,1,1,1,0,1,1,.286,1.00,1.50,シカゴ・ホワイトソックス
7,48,ジョナサン・キャノン,4.49,23,21,0,0,7,5,10,0,1,.333,124.1,125,18,91,6.59,40,4,2,1,65,62,.263,2.28,1.33,シカゴ・ホワイトソックス
8,49,ジョーダン・レスレ,6.32,33,0,0,0,0,0,2,9,2,.000,31.1,32,6,26,7.47,18,1,3,0,22,22,.267,1.44,1.60,シカゴ・ホワイトソックス
9,51,ジャレド・シャスター,4.42,39,4,0,0,0,2,5,3,0,.286,73.1,74,9,56,6.87,33,0,4,0,38,36,.261,1.70,1.46,シカゴ・ホワイトソックス
10,52,ハイロ・イリアルテ,1.50,6,0,0,0,0,0,1,0,0,.000,6,3,0,6,9.00,8,0,0,0,3,1,.143,0.75,1.83,シカゴ・ホワイトソックス
11,55,ドミニク・リオーネ,6.63,23,0,0,0,0,0,2,4,0,.000,19,20,4,17,8.05,14,0,2,0,17,14,.274,1.21,1.79,シカゴ・ホワイトソックス
12,57,カイ・ブッシュ,5.60,4,4,0,0,1,0,3,0,0,.000,17.2,20,2,11,5.60,16,1,2,0,11,11,.290,0.69,2.04,シカゴ・ホワイトソックス
13,58,ジミー・ランバート,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・ホワイトソックス
14,59,ショーン・バーク,1.42,4,3,0,0,1,2,0,0,0,1.000,19,12,2,22,10.42,7,0,1,0,4,3,.174,3.14,1.00,シカゴ・ホワイトソックス
15,60,ジャスティン・アンダーソン,4.39,56,0,0,0,0,1,2,5,1,.333,53.1,48,5,57,9.62,32,3,1,0,29,26,.234,1.78,1.50,シカゴ・ホワイトソックス
16,61,フレーザー・エラード,3.75,25,0,0,0,0,2,3,2,1,.400,24,18,3,26,9.75,12,1,5,0,12,10,.212,2.17,1.25,シカゴ・ホワイトソックス
17,62,エニエル・デロスサントス,5.20,64,0,0,0,0,1,2,9,2,.333,64,65,17,66,9.28,25,5,2,0,38,37,.262,2.64,1.41,シカゴ・ホワイトソックス
18,62,ジェシー・ショルテンス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・ホワイトソックス
19,63,マット・フォスター,2.70,6,1,0,0,0,0,1,1,0,.000,6.2,5,1,4,5.40,5,0,0,0,2,2,.200,0.80,1.50,シカゴ・ホワイトソックス
20,65,デービス・マーティン,4.32,11,10,0,0,2,0,5,0,0,.000,50,50,5,47,8.46,23,5,2,0,25,24,.260,2.04,1.46,シカゴ・ホワイトソックス
21,66,プレランダー・ベローア,3.32,17,0,0,0,0,1,0,3,0,1.000,19,15,2,26,12.32,13,1,0,0,7,7,.217,2.00,1.47,シカゴ・ホワイトソックス
