,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
2,21,タナー・レイニー,4.76,50,0,0,0,0,0,0,0,0,.000,51,47,8,44,7.76,29,4,5,0,28,27,.239,1.52,1.49,ワシントン・ナショナルズ
3,27,ジェイク・アービン,4.41,33,33,0,0,16,10,14,0,0,.417,187.2,173,29,156,7.48,52,4,5,1,97,92,.244,3.00,1.20,ワシントン・ナショナルズ
4,32,トレバー・ウィリアムズ,2.03,13,13,0,0,1,6,1,0,0,.857,66.2,51,3,59,7.97,18,0,0,1,17,15,.214,3.28,1.04,ワシントン・ナショナルズ
5,40,ジョザイア・グレイ,14.04,2,2,0,0,0,0,2,0,0,.000,8.1,15,2,9,9.72,5,0,0,0,13,13,.405,1.80,2.40,ワシントン・ナショナルズ
6,46,パトリック・コービン,5.62,32,32,0,0,9,6,13,0,0,.316,174.2,208,25,139,7.16,54,3,3,0,114,109,.298,2.57,1.50,ワシントン・ナショナルズ
7,47,ホセ・A・フェレール,3.38,31,0,0,0,0,1,0,6,1,1.000,32,27,1,25,7.03,6,2,1,1,12,12,.227,4.17,1.03,ワシントン・ナショナルズ
8,53,ジョー・ラソルサ,4.58,16,0,0,0,0,0,0,0,0,.000,17.2,17,4,14,7.13,5,1,0,0,9,9,.258,2.80,1.25,ワシントン・ナショナルズ
9,54,アモス・ウィリンガム,18.00,1,0,0,0,0,0,0,0,0,.000,1,2,1,1,9.00,0,0,0,0,2,2,.400,0.00,2.00,ワシントン・ナショナルズ
10,58,デレク・ロー,2.60,75,0,0,0,0,7,4,17,1,.636,90,82,7,76,7.60,24,1,6,0,31,26,.246,3.17,1.18,ワシントン・ナショナルズ
11,59,ジェイコブ・バーンズ,4.36,63,0,0,0,0,8,3,2,0,.727,66,67,10,55,7.50,20,0,3,0,36,32,.266,2.75,1.32,ワシントン・ナショナルズ
12,60,ホアン・アドン,6.75,8,1,0,0,0,0,0,0,0,.000,10.2,12,2,6,5.06,4,1,0,0,8,8,.293,1.50,1.50,ワシントン・ナショナルズ
13,61,ロバート・ガルシア,4.22,72,0,0,0,0,3,6,13,0,.333,59.2,55,4,75,11.31,16,1,4,0,34,28,.237,4.69,1.19,ワシントン・ナショナルズ
14,62,エドゥアルド・サラサル,2.76,26,0,0,0,0,0,1,3,0,.000,29.1,34,2,27,8.28,14,1,1,0,11,9,.288,1.93,1.64,ワシントン・ナショナルズ
15,64,オルランド・リバルタ,13.50,4,0,0,0,0,0,0,0,0,.000,3.1,10,0,3,8.10,2,1,0,0,5,5,.500,1.50,3.60,ワシントン・ナショナルズ
16,66,ザック・ブルジクキ,14.29,6,0,0,0,0,0,0,0,0,.000,5.2,9,2,4,6.35,3,0,0,0,9,9,.360,1.33,2.12,ワシントン・ナショナルズ
17,67,カイル・フィネガン,3.68,65,0,0,0,0,3,8,0,38,.273,63.2,61,9,60,8.48,24,0,2,0,31,26,.249,2.50,1.34,ワシントン・ナショナルズ
18,68,サッド・ウォード,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ワシントン・ナショナルズ
19,70,ミッチェル・パーカー,4.29,29,29,0,0,11,7,10,0,0,.412,151,154,18,133,7.93,43,2,7,0,82,72,.259,3.09,1.30,ワシントン・ナショナルズ
20,71,メイソン・トンプソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ワシントン・ナショナルズ
21,74,DJ・ハーツ,4.16,19,19,0,0,2,4,9,0,0,.308,88.2,76,11,106,10.76,36,3,5,1,45,41,.224,2.94,1.26,ワシントン・ナショナルズ
22,79,ジャクソン・ラトレッジ,3.24,3,1,0,0,0,0,0,0,0,.000,8.1,8,1,9,9.72,2,1,0,0,3,3,.258,4.50,1.20,ワシントン・ナショナルズ
23,99,コール・ヘンリー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ワシントン・ナショナルズ
24,-,マイケル・ラッカー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ワシントン・ナショナルズ
25,14,イルデマロ・バルガス,4.50,2,0,0,0,0,0,0,0,0,.000,2,3,1,0,0.00,0,1,0,0,1,1,.375,0.00,1.50,ワシントン・ナショナルズ
0,0,アダム・オッタビノ,4.34,60,0,0,0,0,2,2,15,1,.500,56,49,6,70,11.25,23,7,5,0,29,27,.230,3.04,1.29,ニューヨーク・メッツ
1,19,藤浪晋太郎,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・メッツ
2,23,デービッド・ピーターソン,2.90,21,21,0,0,12,10,3,0,0,.769,121,110,8,101,7.51,46,7,4,1,44,39,.243,2.20,1.29,ニューヨーク・メッツ
3,25,ブルックス・レイリー,0.00,8,0,0,0,0,1,0,4,0,1.000,7,2,0,9,11.57,3,0,0,0,0,0,.095,3.00,0.71,ニューヨーク・メッツ
4,32,マックス・クラニック,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・メッツ
5,33,ドルー・スミス,3.06,19,0,0,0,0,1,1,6,2,.500,17.2,18,2,23,11.72,9,0,3,0,7,6,.265,2.56,1.53,ニューヨーク・メッツ
6,34,千賀滉大,3.38,1,1,0,0,0,1,0,0,0,1.000,5.1,2,1,9,15.19,1,1,0,0,2,2,.111,9.00,0.56,ニューヨーク・メッツ
7,38,タイラー・メギル,4.04,16,15,0,0,3,4,5,0,0,.444,78,70,8,91,10.50,32,4,4,0,39,35,.235,2.84,1.31,ニューヨーク・メッツ
8,39,エドウィン・ディアス,3.52,54,0,0,0,0,6,4,2,20,.600,53.2,36,7,84,14.09,20,3,3,0,23,21,.188,4.20,1.04,ニューヨーク・メッツ
9,40,ルイス・セベリーノ,3.91,31,31,1,1,14,11,7,0,0,.611,182,166,23,161,7.96,60,11,6,2,86,79,.243,2.68,1.24,ニューヨーク・メッツ
10,43,ウアスカル・ブラソバン,3.83,39,0,0,0,0,1,3,5,0,.250,51.2,38,2,51,8.88,25,3,4,0,26,22,.201,2.04,1.22,ニューヨーク・メッツ
11,45,クリスチャン・スコット,4.56,9,9,0,0,3,0,3,0,0,.000,47.1,45,8,39,7.42,12,2,0,0,24,24,.250,3.25,1.20,ニューヨーク・メッツ
12,46,アレックス・ヤング,2.87,17,0,0,0,0,0,0,1,0,.000,15.2,15,2,15,8.62,7,0,0,0,5,5,.246,2.14,1.40,ニューヨーク・メッツ
13,47,ジョーイ・ルケーシー,5.23,2,2,0,0,1,0,2,0,0,.000,10.1,8,1,7,6.10,8,0,1,0,6,6,.216,0.88,1.55,ニューヨーク・メッツ
14,51,マシュー・ゲージ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・メッツ
15,53,エリック・オルゼ,21.60,2,0,0,0,0,0,1,0,0,.000,1.2,3,1,1,5.40,2,1,0,0,4,4,.375,0.50,3.00,ニューヨーク・メッツ
16,54,タイラー・ズーバー,2.70,2,0,0,0,0,0,0,0,0,.000,3.1,3,1,4,10.80,2,0,0,0,1,1,.231,2.00,1.50,ニューヨーク・メッツ
17,55,ライン・スタニク,4.88,63,0,0,0,0,7,3,17,7,.700,55.1,48,8,67,10.90,25,3,3,0,32,30,.226,2.68,1.32,ニューヨーク・メッツ
18,56,グラント・ハートウィグ,6.75,4,0,0,0,0,0,0,0,0,.000,6.2,6,1,4,5.40,4,2,0,0,6,5,.240,1.00,1.50,ニューヨーク・メッツ
19,58,ポール・ブラックバーン,4.66,14,14,0,0,7,5,4,0,0,.556,75.1,76,12,59,7.05,21,3,0,0,41,39,.262,2.81,1.29,ニューヨーク・メッツ
20,59,ショーン・マナイア,3.47,32,32,0,0,15,12,6,0,0,.667,181.2,134,21,184,9.12,63,9,4,0,75,70,.202,2.92,1.08,ニューヨーク・メッツ
21,62,ホセ・キンタナ,3.75,31,31,0,0,12,10,10,0,0,.500,170.1,150,22,135,7.13,63,11,7,0,73,71,.237,2.14,1.25,ニューヨーク・メッツ
22,70,ホセ・ブット,2.55,30,7,0,0,3,7,3,4,3,.700,74,41,6,79,9.61,38,5,2,1,21,21,.167,2.08,1.07,ニューヨーク・メッツ
23,71,ショーン・リードフォーリー,1.66,23,0,0,0,0,1,2,4,0,.333,21.2,13,0,25,10.38,14,0,1,0,10,4,.173,1.79,1.25,ニューヨーク・メッツ
24,72,デドニエル・ヌニェス,2.31,25,0,0,0,0,2,0,9,1,1.000,35,24,3,48,12.34,8,0,1,2,11,9,.189,6.00,0.91,ニューヨーク・メッツ
25,75,リード・ギャレット,3.77,53,0,0,0,0,8,5,14,4,.615,57.1,50,6,83,13.03,30,2,3,0,28,24,.236,2.77,1.40,ニューヨーク・メッツ
26,81,ダニエル・ヤング,4.54,42,0,0,0,0,4,1,7,0,.800,37.2,29,3,48,11.47,18,7,5,0,22,19,.210,2.67,1.25,ニューヨーク・メッツ
27,88,フィル・メイトン,3.66,71,0,0,0,0,3,3,18,3,.500,64,47,7,60,8.44,24,9,1,0,27,26,.203,2.50,1.11,ニューヨーク・メッツ
28,13,ルイス・トレンズ,0.00,1,0,0,0,0,0,0,0,0,.000,0.1,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,ニューヨーク・メッツ
0,22,スペンサー・ターンブル,2.65,17,7,0,0,2,3,0,1,0,1.000,54.1,37,6,58,9.61,20,5,2,0,17,16,.188,2.90,1.05,フィラデルフィア・フィリーズ
1,23,ジェフ・ホフマン,2.17,68,0,0,0,0,3,3,21,10,.500,66.1,48,6,89,12.08,16,3,5,0,20,16,.197,5.56,0.96,フィラデルフィア・フィリーズ
2,25,マット・ストラーム,1.87,66,0,0,0,0,6,2,18,3,.750,62.2,36,4,79,11.35,11,6,2,0,14,13,.166,7.18,0.75,フィラデルフィア・フィリーズ
3,27,アーロン・ノラ,3.57,33,33,1,1,20,14,8,0,0,.636,199.1,189,30,197,8.89,50,3,2,0,84,79,.247,3.94,1.20,フィラデルフィア・フィリーズ
4,40,タイラー・ギルベルト,3.24,6,0,0,0,0,0,0,0,0,.000,8.1,10,1,4,4.32,2,1,1,0,3,3,.286,2.00,1.44,フィラデルフィア・フィリーズ
5,43,ユニオル・マルテ,6.92,23,0,0,0,0,0,0,2,0,.000,26,34,5,23,7.96,15,0,3,0,22,20,.306,1.53,1.88,フィラデルフィア・フィリーズ
6,45,ザック・ウィーラー,2.57,32,32,0,0,26,16,7,0,0,.696,200,139,20,224,10.08,52,8,8,0,62,57,.192,4.31,0.96,フィラデルフィア・フィリーズ
7,46,ホセ・アルバラド,4.09,66,0,0,0,0,2,5,10,13,.286,61.2,49,6,63,9.19,28,1,4,0,30,28,.215,2.25,1.25,フィラデルフィア・フィリーズ
8,48,タイラー・フィリップス,6.87,8,7,1,1,2,4,1,0,0,.800,36.2,45,9,28,6.87,7,2,0,0,28,28,.300,4.00,1.42,フィラデルフィア・フィリーズ
9,49,コルビー・アラード,5.00,7,4,0,0,0,2,0,0,0,1.000,27,34,5,23,7.67,8,0,0,0,15,15,.312,2.88,1.56,フィラデルフィア・フィリーズ
10,50,オリオン・カーケリング,2.29,64,2,0,0,0,5,3,14,0,.625,63,51,2,74,10.57,17,8,1,0,20,16,.223,4.35,1.08,フィラデルフィア・フィリーズ
11,51,セス・ジョンソン,34.71,1,1,0,0,0,0,1,0,0,.000,2.1,8,1,0,0.00,3,0,0,0,9,9,.571,0.00,4.71,フィラデルフィア・フィリーズ
12,53,カルロス・エステベス,2.45,54,0,0,0,0,4,5,0,26,.444,55,38,5,50,8.18,12,1,3,0,18,15,.192,4.17,0.91,フィラデルフィア・フィリーズ
13,55,ランヘル・スアレス,3.46,27,27,1,1,11,12,8,0,0,.600,150.2,140,14,145,8.66,41,5,1,2,63,58,.243,3.54,1.20,フィラデルフィア・フィリーズ
14,56,ルイス・オルティス,27.00,1,0,0,0,0,0,0,0,0,.000,0.2,3,0,0,0.00,0,0,0,0,2,2,.750,0.00,4.50,フィラデルフィア・フィリーズ
15,58,タナー・バンクス,3.98,63,2,0,0,0,2,3,8,2,.400,72.1,69,6,78,9.71,25,3,0,0,41,32,.249,3.12,1.30,フィラデルフィア・フィリーズ
16,60,マックス・ラザー,4.61,11,0,0,0,0,0,0,0,0,.000,13.2,13,2,9,5.93,2,0,0,0,7,7,.250,4.50,1.10,フィラデルフィア・フィリーズ
17,61,クリストフェル・サンチェス,3.32,31,31,2,1,17,11,9,0,0,.550,181.2,182,11,153,7.58,44,0,7,1,76,67,.258,3.48,1.24,フィラデルフィア・フィリーズ
18,63,マイケル・メルカド,11.08,5,2,0,0,0,1,2,0,0,.333,13,16,9,10,6.92,9,1,1,0,16,16,.296,1.11,1.92,フィラデルフィア・フィリーズ
19,66,ホセ・ルイーズ,3.71,52,0,0,0,0,5,1,0,1,.833,51,51,8,52,9.18,17,1,0,0,23,21,.260,3.06,1.33,フィラデルフィア・フィリーズ
20,99,タイワン・ウォーカー,7.10,19,15,0,0,2,3,7,0,0,.300,83.2,107,24,58,6.24,37,3,0,0,68,66,.317,1.57,1.72,フィラデルフィア・フィリーズ
21,-,フレディ・ターノク,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,フィラデルフィア・フィリーズ
22,-,カイル・タイラー,5.40,8,7,0,0,0,0,2,0,0,.000,31.2,37,4,25,7.11,18,1,1,0,19,19,.301,1.39,1.74,フィラデルフィア・フィリーズ
23,-,ホセ・クアス,7.71,13,0,0,0,0,0,0,0,0,.000,16.1,19,4,17,9.37,10,5,2,0,15,14,.284,1.70,1.78,フィラデルフィア・フィリーズ
24,21,ギャレット・スタッブス,15.75,4,0,0,0,0,0,0,0,0,.000,4,6,2,0,0.00,2,0,0,0,7,7,.353,0.00,2.00,フィラデルフィア・フィリーズ
25,2,コディ・クレメンス,9.00,1,0,0,0,0,0,0,0,0,.000,1,2,1,0,0.00,1,0,0,0,1,1,.400,0.00,3.00,フィラデルフィア・フィリーズ
26,37,ウェストン・ウィルソン,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,0,0.00,0,0,0,0,0,0,.250,0.00,1.00,フィラデルフィア・フィリーズ
0,18,シクスト・サンチェス,6.06,14,7,0,0,0,0,3,1,0,.000,35.2,43,3,17,4.29,14,3,1,1,29,24,.303,1.21,1.60,マイアミ・マーリンズ
1,22,サンディ・アルカンタラ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,マイアミ・マーリンズ
2,23,マックス・マイヤー,5.68,11,11,0,0,3,3,5,0,0,.375,57,62,14,46,7.26,19,3,0,0,38,36,.276,2.42,1.42,マイアミ・マーリンズ
3,27,エドワード・カブレラ,4.95,20,20,0,0,5,4,8,0,0,.333,96.1,82,15,107,10.00,50,5,1,1,60,53,.227,2.14,1.37,マイアミ・マーリンズ
4,29,ブラクストン・ギャレット,5.35,7,7,1,1,2,2,2,0,0,.500,37,40,5,34,8.27,4,5,1,0,24,22,.263,8.50,1.19,マイアミ・マーリンズ
5,37,アンソニー・ベンダー,4.08,59,0,0,0,0,5,2,15,1,.714,53,50,3,59,10.02,18,4,2,0,25,24,.245,3.28,1.28,マイアミ・マーリンズ
6,38,ヘスス・ティノコ,3.32,32,0,0,0,0,1,0,6,3,1.000,40.2,27,3,42,9.30,12,3,1,0,15,15,.184,3.50,0.96,マイアミ・マーリンズ
7,39,ユーリー・ペレス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,マイアミ・マーリンズ
8,43,アンドリュー・ナルディ,5.07,59,0,0,0,0,3,2,15,0,.600,49.2,44,7,70,12.68,18,1,1,0,29,28,.234,3.89,1.25,マイアミ・マーリンズ
9,44,ヘスス・ルサルド,5.00,12,12,0,0,4,3,6,0,0,.333,66.2,61,9,58,7.83,22,2,3,0,37,37,.246,2.64,1.25,マイアミ・マーリンズ
10,48,ショーン・アンダーソン,8.27,6,2,0,0,0,0,2,0,0,.000,16.1,34,3,10,5.51,1,1,2,0,19,15,.415,10.00,2.14,マイアミ・マーリンズ
11,49,クザビオン・カリー,4.64,16,5,0,0,0,2,2,1,0,.500,42.2,38,8,28,5.91,7,0,1,0,23,22,.232,4.00,1.05,マイアミ・マーリンズ
12,51,デクラン・クローニン,4.35,56,0,0,0,0,3,4,8,0,.429,70.1,75,1,72,9.21,25,5,1,0,41,34,.274,2.88,1.42,マイアミ・マーリンズ
13,52,アンソニー・マルドナード,5.68,16,1,0,0,0,1,1,0,1,.500,19,21,1,11,5.21,7,0,1,0,12,12,.280,1.57,1.47,マイアミ・マーリンズ
14,53,カルビン・フォーチャー,3.19,53,0,0,0,0,2,3,11,6,.400,53.2,49,0,63,10.57,26,4,5,0,25,19,.246,2.42,1.40,マイアミ・マーリンズ
15,55,マイケル・バウマン,5.55,57,0,0,0,0,3,1,9,0,.750,58.1,59,9,58,8.95,28,4,6,0,40,36,.259,2.07,1.49,マイアミ・マーリンズ
16,59,アンソニー・ベネツィアーノ,3.38,12,0,0,0,0,1,0,1,0,1.000,13.1,16,1,14,9.45,3,1,1,0,7,5,.308,4.67,1.43,マイアミ・マーリンズ
17,60,ライアン・ウェザーズ,3.63,16,16,0,0,7,5,6,0,0,.455,86.2,78,11,80,8.31,24,9,2,1,39,35,.236,3.33,1.18,マイアミ・マーリンズ
18,62,ジョージ・ソリアーノ,6.75,22,0,0,0,0,1,1,2,1,.500,29.1,27,7,29,8.90,13,4,3,0,23,22,.241,2.23,1.36,マイアミ・マーリンズ
19,65,ジョシュ・シンプソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,マイアミ・マーリンズ
20,66,ジョン・マクミロン,1.50,10,0,0,0,0,2,1,2,0,.667,12,7,1,13,9.75,5,0,0,0,4,2,.171,2.60,1.00,マイアミ・マーリンズ
21,68,ダレン・マコーガン,6.21,12,5,0,0,0,0,0,1,2,.000,42,53,9,28,6.00,15,6,2,0,32,29,.310,1.87,1.62,マイアミ・マーリンズ
22,70,マイケル・ピーターソン,5.95,16,0,0,0,0,3,1,1,0,.750,19.2,21,3,14,6.41,11,1,0,1,14,13,.276,1.27,1.63,マイアミ・マーリンズ
23,71,ロデリー・ムニョス,6.53,18,17,0,0,2,2,7,0,0,.222,82.2,89,26,70,7.62,42,5,4,1,66,60,.272,1.67,1.58,マイアミ・マーリンズ
24,77,アダム・オラー,5.31,8,8,0,0,1,2,4,0,0,.333,42.1,43,7,36,7.65,22,2,1,0,25,25,.261,1.64,1.54,マイアミ・マーリンズ
25,83,バレンテ・ベロゾ,3.67,13,13,0,0,2,3,4,0,0,.429,68.2,69,15,44,5.77,21,2,0,0,31,28,.256,2.10,1.31,マイアミ・マーリンズ
26,84,レイク・バカー,3.86,10,0,0,0,0,0,1,5,0,.000,9.1,10,2,11,10.61,4,0,0,0,5,4,.278,2.75,1.50,マイアミ・マーリンズ
27,-,アダム・メイザー,7.49,8,8,0,0,1,1,3,0,0,.250,33.2,40,6,22,5.88,21,2,0,0,28,28,.301,1.05,1.81,マイアミ・マーリンズ
28,89,ジョニー・ペレダ,0.00,1,0,0,0,0,0,0,0,0,.000,0.1,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,マイアミ・マーリンズ
29,17,ビダル・ブルーハン,43.20,2,0,0,0,0,0,0,0,0,.000,1.2,7,2,1,5.40,3,1,0,0,8,8,.583,0.33,6.00,マイアミ・マーリンズ
30,25,デービッド・ヘンズリー,9.00,1,0,0,0,0,0,0,0,0,.000,2,2,0,0,0.00,1,1,0,0,2,2,.333,0.00,1.50,マイアミ・マーリンズ
0,00,カルロス・ロドリゲス,7.30,3,3,0,0,0,0,3,0,0,.000,12.1,19,3,9,6.57,3,0,0,0,11,10,.365,3.00,1.78,ミルウォーキー・ブリュワーズ
1,20,ウェード・マイリー,6.43,2,2,0,0,0,0,1,0,0,.000,7,6,1,2,2.57,4,1,0,1,5,5,.250,0.50,1.43,ミルウォーキー・ブリュワーズ
2,25,ニコラウス・ミアーズ,5.93,54,0,0,0,0,1,5,14,0,.167,57.2,61,7,75,11.71,24,0,3,0,40,38,.268,3.13,1.47,ミルウォーキー・ブリュワーズ
3,26,アーロン・アシュビー,2.86,14,2,0,0,0,1,2,3,0,.333,28.1,20,2,33,10.48,10,0,1,0,13,9,.187,3.30,1.06,ミルウォーキー・ブリュワーズ
4,29,トレバー・メギル,2.72,48,0,0,0,0,1,3,6,21,.250,46.1,33,4,50,9.71,14,1,4,0,16,14,.200,3.57,1.01,ミルウォーキー・ブリュワーズ
5,31,ジョエル・パヤンプス,3.05,68,0,0,0,0,3,7,21,6,.300,59,39,7,59,9.00,18,2,0,0,23,20,.184,3.28,0.97,ミルウォーキー・ブリュワーズ
6,32,アーロン・シベル,4.36,31,31,0,0,8,8,9,0,0,.471,161,158,29,149,8.33,52,6,1,0,82,78,.252,2.87,1.30,ミルウォーキー・ブリュワーズ
7,35,ジャレド・ケーニック,2.47,55,6,0,0,0,9,4,10,1,.692,62,54,4,63,9.15,23,4,0,0,22,17,.229,2.74,1.24,ミルウォーキー・ブリュワーズ
8,36,トビアス・マイヤーズ,3.00,27,25,0,0,7,9,6,0,0,.600,138,126,18,127,8.28,36,5,4,5,52,46,.242,3.53,1.17,ミルウォーキー・ブリュワーズ
9,37,デイトン・ホール,5.02,13,7,0,0,1,1,2,1,0,.333,43,48,6,44,9.21,21,4,1,0,26,24,.282,2.10,1.60,ミルウォーキー・ブリュワーズ
10,38,デビン・ウィリアムズ,1.25,22,0,0,0,0,1,0,0,14,1.000,21.2,10,1,38,15.78,11,2,1,0,3,3,.133,3.45,0.97,ミルウォーキー・ブリュワーズ
11,41,ジョー・ロス,3.77,25,10,0,0,2,3,6,0,0,.333,74,72,7,66,8.03,29,1,1,0,35,31,.251,2.28,1.36,ミルウォーキー・ブリュワーズ
12,45,アブナー・ウリーベ,6.91,14,0,0,0,0,2,2,0,3,.500,14.1,15,1,14,8.79,12,0,3,0,11,11,.278,1.17,1.88,ミルウォーキー・ブリュワーズ
