,位置,背番号,選手名,打率,試合,打席,打数,安打,二塁打,三塁打,本塁打,塁打,打点,得点,三振,四球,死球,犠打,犠飛,盗塁,盗塁死,併殺打,出塁率,長打率,ＯＰＳ,得点圏,失策,Team
7,内,13,ケブライアン・ヘイズ,.233,96,396,365,85,9,0,4,106,25,38,75,23,4,0,4,11,2,12,.283,.290,.573,.192,5,ピッツバーグ・パイレーツ
8,内,15,オニール・クルーズ,.259,146,599,541,140,34,3,21,243,76,72,181,51,3,0,4,22,1,8,.324,.449,.773,.241,26,ピッツバーグ・パイレーツ
9,内,19,ジャレッド・トリオロ,.216,125,446,394,85,10,1,9,124,46,41,118,42,5,0,5,8,1,5,.296,.315,.611,.232,3,ピッツバーグ・パイレーツ
10,内,25,アリカ・ウィリアムズ,.207,37,96,87,18,4,2,0,26,5,13,22,3,1,5,0,1,0,0,.242,.299,.541,.176,2,ピッツバーグ・パイレーツ
11,内,31,リオバ・ペゲロ,.200,3,10,10,2,1,0,0,3,2,0,3,0,0,0,0,0,0,0,.200,.300,.500,.333,1,ピッツバーグ・パイレーツ
12,内,38,ニック・ヨーク,.216,11,42,37,8,0,0,2,14,5,4,12,4,0,0,1,2,0,0,.286,.378,.664,.143,1,ピッツバーグ・パイレーツ
13,内,39,ニック・ゴンザレス,.270,94,387,359,97,19,3,7,143,49,42,74,18,5,1,4,5,3,8,.311,.398,.709,.302,7,ピッツバーグ・パイレーツ
14,内,71,チェン・ツンチェ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ピッツバーグ・パイレーツ
15,外,3,ベ・ジファン,.189,29,81,74,14,2,0,0,16,6,11,24,6,0,0,1,6,2,0,.247,.216,.463,.286,0,ピッツバーグ・パイレーツ
16,外,10,ブライアン・レイノルズ,.275,156,692,622,171,29,3,24,278,88,73,156,57,10,0,3,10,2,7,.344,.447,.791,.317,2,ピッツバーグ・パイレーツ
17,外,22,アンドルー・マカチェン,.232,120,515,448,104,18,1,20,184,50,66,133,58,7,0,2,3,2,9,.328,.411,.739,.226,0,ピッツバーグ・パイレーツ
18,外,28,ビリー・クック,.224,16,49,49,11,2,0,3,22,8,5,19,0,0,0,0,1,0,0,.224,.449,.673,.200,1,ピッツバーグ・パイレーツ
19,外,41,ブライアン・デラクルーズ,.233,149,622,584,136,25,0,21,224,68,61,170,29,3,0,5,5,2,10,.271,.384,.654,.214,4,ピッツバーグ・パイレーツ
20,外,65,ジャック・スウィンスキー,.182,88,277,247,45,8,0,9,80,26,29,79,27,1,1,1,9,1,3,.264,.324,.588,.212,1,ピッツバーグ・パイレーツ
21,外,77,ジョシュ・パラシオス,.224,23,78,67,15,2,0,2,23,9,10,12,10,1,0,0,1,0,1,.333,.343,.677,.364,0,ピッツバーグ・パイレーツ
0,捕,40,ウィルソン・コントレラス,.262,84,358,301,79,17,0,15,141,36,48,96,45,12,0,0,4,1,7,.380,.468,.848,.210,3,セントルイス・カージナルス
1,捕,43,ペドロ・パージェス,.238,68,218,202,48,3,2,7,76,27,19,58,13,0,1,2,2,0,7,.281,.376,.657,.224,3,セントルイス・カージナルス
2,捕,48,イバン・ヘレラ,.301,72,259,229,69,12,1,5,98,27,37,53,25,2,0,2,5,0,3,.372,.428,.800,.274,3,セントルイス・カージナルス
3,内,0,メイシン・ウィン,.267,150,637,587,157,32,5,15,244,57,85,109,41,1,3,5,11,5,1,.314,.416,.730,.256,18,セントルイス・カージナルス
4,内,15,ホセ・フェルミン,.155,45,79,71,11,1,1,0,14,4,7,11,7,1,0,0,2,1,3,.241,.197,.438,.125,0,セントルイス・カージナルス
5,内,16,ノーラン・ゴーマン,.203,107,402,365,74,15,0,19,146,50,42,151,34,1,0,2,6,1,2,.271,.400,.671,.159,10,セントルイス・カージナルス
6,内,25,トーマス・サジェーゼ,.204,18,52,49,10,2,0,1,15,4,5,14,2,1,0,0,0,0,0,.250,.306,.556,.077,3,セントルイス・カージナルス
7,内,26,ルーケン・ベーカー,.175,21,49,40,7,1,1,2,16,10,3,11,7,0,0,2,1,0,1,.286,.400,.686,.400,0,セントルイス・カージナルス
8,内,28,ノーラン・アレナド,.272,152,635,578,157,23,0,16,228,71,70,92,44,5,0,7,2,2,15,.325,.394,.719,.272,9,セントルイス・カージナルス
9,内,46,ポール・ゴールドシュミット,.245,154,654,599,147,33,1,22,248,65,70,173,47,2,0,2,11,0,20,.302,.414,.716,.203,5,セントルイス・カージナルス
10,外,11,ビクター・スコット,.179,53,155,145,26,9,0,2,41,10,14,42,6,2,0,2,5,1,0,.219,.283,.502,.103,2,セントルイス・カージナルス
11,外,18,ジョーダン・ウォーカー,.201,51,178,164,33,10,1,5,60,20,16,50,10,2,0,2,1,0,4,.253,.366,.619,.214,1,セントルイス・カージナルス
12,外,21,ラーズ・ヌートバー,.244,109,405,348,85,18,3,12,145,45,39,79,52,1,1,3,7,3,10,.342,.417,.758,.227,3,セントルイス・カージナルス
13,外,33,ブレンダン・ドノバン,.278,153,652,587,163,34,3,14,245,73,65,81,47,13,0,5,5,5,4,.342,.417,.759,.279,2,セントルイス・カージナルス
14,外,41,アレク・バールソン,.269,152,595,547,147,20,0,21,230,78,71,76,35,4,1,6,9,4,8,.314,.420,.735,.280,1,セントルイス・カージナルス
15,外,63,マイク・シアーニ,.228,124,334,298,68,7,2,2,85,20,42,92,21,3,11,1,20,3,2,.285,.285,.570,.154,0,セントルイス・カージナルス
16,指,13,マット・カーペンター,.234,59,157,137,32,7,0,4,51,15,15,51,15,2,0,2,0,2,0,.314,.372,.686,.176,0,セントルイス・カージナルス
0,捕,15,オースティン・バーンズ,.264,54,156,140,37,3,0,1,43,11,12,36,14,0,2,0,3,0,3,.331,.307,.638,.270,5,ロサンゼルス・ドジャース
1,捕,16,ウィル・スミス,.248,128,544,476,118,24,2,20,206,75,77,105,51,9,0,8,1,1,8,.327,.433,.760,.273,8,ロサンゼルス・ドジャース
2,捕,67,ハンター・フェドゥキア,.333,5,14,12,4,0,0,0,4,1,2,2,2,0,0,0,0,0,1,.429,.333,.762,1.000,0,ロサンゼルス・ドジャース
3,捕,76,ディエゴ・カルタヤ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
4,内,5,フレディ・フリーマン,.282,147,638,542,153,35,2,22,258,89,81,100,78,10,0,8,9,2,13,.378,.476,.854,.295,4,ロサンゼルス・ドジャース
5,内,8,キケ・ヘルナンデス,.229,126,393,362,83,16,0,12,135,42,44,77,27,0,1,3,0,0,13,.281,.373,.654,.209,10,ロサンゼルス・ドジャース
6,内,9,ギャビン・ラックス,.251,139,487,439,110,24,2,10,168,50,59,110,44,2,0,2,5,2,8,.320,.383,.703,.283,9,ロサンゼルス・ドジャース
7,内,11,ミゲル・ロハス,.283,103,337,307,87,21,0,6,126,36,41,34,23,3,2,2,8,2,8,.337,.410,.748,.295,3,ロサンゼルス・ドジャース
8,内,13,マックス・マンシー,.232,73,293,237,55,17,0,15,117,48,47,77,45,5,0,6,1,0,1,.358,.494,.852,.227,6,ロサンゼルス・ドジャース
9,内,25,トミー・エドマン,.237,37,153,139,33,5,1,6,58,20,20,30,11,1,0,2,6,0,2,.294,.417,.711,.233,4,ロサンゼルス・ドジャース
10,内,50,ムーキー・ベッツ,.289,116,516,450,130,24,5,19,221,75,75,57,61,1,0,4,16,2,10,.372,.491,.863,.351,12,ロサンゼルス・ドジャース
11,外,3,クリス・テーラー,.202,87,246,213,43,7,1,4,64,23,28,76,28,2,1,2,5,1,5,.298,.300,.598,.255,2,ロサンゼルス・ドジャース
12,外,33,ジェームズ・アウトマン,.147,53,156,136,20,4,0,4,36,11,12,55,16,4,0,0,2,1,0,.256,.265,.521,.095,1,ロサンゼルス・ドジャース
13,外,37,テオスカー・ヘルナンデス,.272,154,652,589,160,32,2,33,295,99,84,188,53,8,0,1,12,3,7,.339,.501,.840,.288,3,ロサンゼルス・ドジャース
14,外,44,アンディ・パヘス,.248,116,443,403,100,23,1,13,164,46,65,108,29,6,0,4,1,2,9,.305,.407,.712,.223,3,ロサンゼルス・ドジャース
15,外,93,ケビン・キーアマイヤー,.197,116,281,259,51,9,3,5,81,26,31,86,12,2,7,1,6,2,4,.237,.313,.550,.209,3,ロサンゼルス・ドジャース
16,投,17,大谷翔平,.310,159,731,636,197,38,7,54,411,130,134,162,81,6,0,5,59,4,7,.390,.646,1.036,.283,0,ロサンゼルス・ドジャース
0,捕,12,ルイス・カンプサノ,.227,91,299,277,63,13,0,8,100,40,37,41,20,1,0,1,0,0,11,.281,.361,.642,.269,3,サンディエゴ・パドレス
1,捕,15,エリアス・ディアス,.265,96,351,325,86,20,0,6,124,39,27,69,20,4,0,2,0,0,15,.313,.382,.695,.250,4,サンディエゴ・パドレス
2,捕,20,カイル・ヒガシオカ,.220,84,263,246,54,10,1,17,117,45,29,74,15,0,1,1,2,0,3,.263,.476,.739,.176,9,サンディエゴ・パドレス
3,捕,29,ブレット・サリバン,.188,7,17,16,3,0,0,1,6,2,1,4,1,0,0,0,0,0,0,.235,.375,.610,.000,1,サンディエゴ・パドレス
4,内,2,ザンダー・ボガーツ,.264,111,463,428,113,15,1,11,163,44,50,79,28,1,0,6,13,3,13,.307,.381,.688,.262,9,サンディエゴ・パドレス
5,内,4,ルイス・アラエス,.314,150,672,637,200,32,3,4,250,46,83,29,24,8,2,1,9,3,18,.346,.392,.739,.366,9,サンディエゴ・パドレス
6,内,5,エギ・ロサリオ,.245,30,57,53,13,6,0,3,28,6,5,20,2,1,1,0,0,0,1,.286,.528,.814,.188,1,サンディエゴ・パドレス
7,内,7,金河成,.233,121,470,403,94,16,3,11,149,47,60,77,58,2,4,3,22,5,8,.330,.370,.700,.257,11,サンディエゴ・パドレス
8,内,9,ジェーク・クロネンワース,.241,155,656,577,139,29,3,17,225,83,72,118,61,11,1,3,5,2,19,.324,.390,.714,.261,6,サンディエゴ・パドレス
9,内,13,マニー・マチャド,.275,152,643,593,163,30,0,29,280,105,77,124,45,1,0,4,11,2,25,.325,.472,.797,.311,7,サンディエゴ・パドレス
10,内,14,タイラー・ウェード,.217,90,156,138,30,3,0,0,33,8,28,29,11,2,4,0,8,1,0,.285,.239,.524,.226,3,サンディエゴ・パドレス
11,内,16,ニック・アーメッド,.229,71,228,210,48,6,1,2,62,17,20,51,11,1,3,3,2,1,6,.267,.295,.562,.245,3,サンディエゴ・パドレス
12,内,18,メイソン・マッコイ,.204,19,57,49,10,2,0,0,12,3,7,19,5,0,3,0,1,0,2,.278,.245,.523,.231,0,サンディエゴ・パドレス
13,内,39,ドノバン・ソラノ,.286,96,309,283,81,13,0,8,118,35,31,65,22,3,0,1,2,1,6,.343,.417,.760,.237,1,サンディエゴ・パドレス
14,外,3,ジャクソン・メリル,.292,156,593,554,162,31,6,24,277,90,77,101,29,1,4,5,16,3,2,.326,.500,.826,.268,3,サンディエゴ・パドレス
15,外,10,ジュリクソン・プロファー,.280,158,668,564,158,29,0,24,259,85,94,101,76,18,5,5,10,3,14,.380,.459,.839,.321,1,サンディエゴ・パドレス
16,外,23,フェルナンド・タティス,.276,102,438,398,110,21,1,21,196,49,64,96,32,7,0,1,11,3,8,.340,.492,.833,.244,5,サンディエゴ・パドレス
17,外,24,デービッド・ペラルタ,.267,91,260,236,63,11,0,8,98,28,35,54,22,2,0,0,2,0,3,.335,.415,.750,.273,1,サンディエゴ・パドレス
18,外,27,ブライス・ジョンソン,.206,47,73,63,13,2,0,0,15,4,9,12,7,0,3,0,1,1,1,.286,.238,.524,.200,0,サンディエゴ・パドレス
19,外,28,ブランドン・ロックリッジ,.167,12,12,12,2,0,0,1,5,1,4,4,0,0,0,0,2,0,0,.167,.417,.583,.000,0,サンディエゴ・パドレス
20,外,-,ティルソ・オルネラス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,サンディエゴ・パドレス
0,捕,2,カート・カサーリ,.194,41,125,108,21,3,0,1,27,8,12,22,13,2,2,0,0,0,3,.293,.250,.543,.174,7,サンフランシスコ・ジャイアンツ
1,捕,14,パトリック・ベイリー,.234,121,448,401,94,16,1,8,136,46,46,100,39,0,1,7,4,0,10,.298,.339,.637,.223,3,サンフランシスコ・ジャイアンツ
2,捕,19,トム・マーフィー,.118,13,38,34,4,1,0,1,8,2,3,14,4,0,0,0,0,0,0,.211,.235,.446,.167,0,サンフランシスコ・ジャイアンツ
3,捕,21,ブレイク・セイボル,.313,11,38,32,10,2,0,0,12,1,3,9,5,1,0,0,0,0,0,.421,.375,.796,.286,3,サンフランシスコ・ジャイアンツ
4,内,0,ブレット・ワイズリー,.238,91,272,252,60,13,1,4,87,31,25,65,13,2,2,3,2,3,3,.278,.345,.623,.333,3,サンフランシスコ・ジャイアンツ
5,内,10,ケイシー・シュミット,.252,40,113,107,27,4,1,6,51,16,11,25,4,1,0,1,0,0,2,.283,.477,.760,.194,3,サンフランシスコ・ジャイアンツ
6,内,16,マーク・キャンハ,.242,125,462,393,95,20,0,7,136,42,46,96,51,13,0,5,7,0,10,.344,.346,.690,.265,4,サンフランシスコ・ジャイアンツ
7,内,18,ドニー・ウォルトン,.136,9,25,22,3,0,0,1,6,2,3,7,2,1,0,0,0,0,2,.240,.273,.513,.167,0,サンフランシスコ・ジャイアンツ
8,内,26,マット・チャプマン,.247,154,647,575,142,39,2,27,266,78,98,158,64,6,0,2,15,2,13,.328,.463,.790,.230,15,サンフランシスコ・ジャイアンツ
9,内,31,ラモント・ウェード,.260,117,401,331,86,16,0,8,126,34,45,90,62,4,1,3,2,1,2,.380,.381,.761,.290,1,サンフランシスコ・ジャイアンツ
10,内,32,デービッド・ビラー,.257,11,37,35,9,4,0,1,16,4,3,13,1,0,0,1,0,0,0,.270,.457,.727,.500,0,サンフランシスコ・ジャイアンツ
11,内,37,マルコ・ルシアーノ,.211,27,81,76,16,5,1,0,23,3,10,28,5,0,0,0,0,1,1,.259,.303,.562,.188,6,サンフランシスコ・ジャイアンツ
12,内,41,ウィルマー・フローレス,.206,71,242,214,44,12,0,4,68,26,19,33,20,3,0,5,0,0,5,.277,.318,.595,.207,3,サンフランシスコ・ジャイアンツ
13,内,49,タイラー・フィッツジェラルド,.280,96,341,314,88,19,2,15,156,34,53,108,22,4,0,1,17,4,2,.334,.497,.831,.179,14,サンフランシスコ・ジャイアンツ
14,外,5,マイク・ヤストレムスキー,.231,140,474,428,99,16,9,18,187,57,60,124,38,6,1,1,3,2,5,.302,.437,.739,.196,4,サンフランシスコ・ジャイアンツ
15,外,8,マイケル・コンフォート,.237,130,488,438,104,27,3,20,197,66,56,118,42,5,0,3,0,1,16,.309,.450,.759,.217,2,サンフランシスコ・ジャイアンツ
16,外,17,エリオト・ラモス,.269,121,518,475,128,23,3,22,223,72,54,135,37,2,0,4,6,1,12,.322,.469,.792,.310,1,サンフランシスコ・ジャイアンツ
17,外,29,ルイス・マトス,.213,45,156,150,32,5,0,5,52,25,14,24,5,0,0,1,0,0,5,.237,.347,.584,.244,1,サンフランシスコ・ジャイアンツ
18,外,51,李政厚,.262,37,158,145,38,4,0,2,48,8,15,13,10,1,0,2,2,3,2,.310,.331,.641,.231,0,サンフランシスコ・ジャイアンツ
19,外,53,ウェード・メックラー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,サンフランシスコ・ジャイアンツ
20,外,58,グラント・マクレイ,.202,37,130,124,25,3,2,5,47,10,13,56,6,0,0,0,5,0,3,.238,.379,.617,.129,2,サンフランシスコ・ジャイアンツ
21,外,59,ヘラル・エンカーナシオン,.248,35,119,113,28,5,0,5,48,19,13,34,5,0,0,1,1,0,0,.277,.425,.702,.286,1,サンフランシスコ・ジャイアンツ
0,捕,3,ドルー・ロモ,.176,16,53,51,9,3,0,0,12,6,4,18,2,0,0,0,0,1,2,.208,.235,.443,.235,1,コロラド・ロッキーズ
1,捕,25,ジェイコブ・スターリングズ,.263,82,281,243,64,17,1,9,110,36,31,65,27,9,1,1,0,0,10,.357,.453,.810,.304,7,コロラド・ロッキーズ
2,内,1,エイダエル・アマダー,.171,10,36,35,6,1,0,0,7,0,1,6,1,0,0,0,1,0,1,.194,.200,.394,.000,1,コロラド・ロッキーズ
3,内,4,マイケル・トグリア,.218,116,458,399,87,14,3,25,182,55,62,147,54,1,0,3,10,1,7,.311,.456,.767,.156,8,コロラド・ロッキーズ
4,内,7,ブレンダン・ロジャーズ,.267,135,539,501,134,29,1,13,204,54,67,132,31,4,1,2,1,0,12,.314,.407,.721,.259,8,コロラド・ロッキーズ
5,内,14,エゼケル・トーバー,.269,157,695,655,176,45,4,26,307,78,83,200,23,4,5,7,6,5,16,.295,.469,.763,.282,8,コロラド・ロッキーズ
6,内,24,ライアン・マクマーン,.242,153,645,567,137,28,0,20,225,65,68,185,69,3,0,4,4,6,9,.325,.397,.722,.238,15,コロラド・ロッキーズ
7,内,30,アーロン・シュヌク,.234,39,98,94,22,3,0,2,31,7,14,31,4,0,0,0,0,1,0,.265,.330,.595,.167,1,コロラド・ロッキーズ
8,外,2,グレッグ・ジョーンズ,.200,6,6,5,1,0,0,1,4,1,1,4,1,0,0,0,0,0,0,.333,.800,1.133,.000,0,コロラド・ロッキーズ
9,外,9,ブレントン・ドイル,.260,149,603,542,141,24,4,23,242,72,82,153,46,3,4,8,30,5,13,.317,.446,.764,.327,4,コロラド・ロッキーズ
10,外,12,ショーン・ブシャール,.187,31,108,91,17,7,0,1,27,8,14,33,12,2,1,2,4,0,0,.290,.297,.586,.154,3,コロラド・ロッキーズ
11,外,15,ハンター・グッドマン,.190,70,224,211,40,9,0,13,88,36,24,64,8,3,0,2,1,1,5,.228,.417,.645,.214,2,コロラド・ロッキーズ
12,外,16,サム・ヒリアード,.239,58,158,138,33,5,1,10,70,27,26,56,14,0,4,2,5,2,3,.305,.507,.812,.242,3,コロラド・ロッキーズ
13,外,22,ノーラン・ジョーンズ,.227,79,297,256,58,13,1,3,82,28,28,91,36,1,1,3,5,4,7,.321,.320,.641,.250,5,コロラド・ロッキーズ
14,外,23,クリス・ブライアント,.218,37,155,133,29,5,0,2,40,15,9,48,13,8,0,1,0,0,6,.323,.301,.623,.238,1,コロラド・ロッキーズ
15,外,27,ジョーダン・ベック,.188,55,184,170,32,6,0,3,47,13,14,65,12,1,0,1,7,1,3,.245,.276,.521,.171,1,コロラド・ロッキーズ
16,外,82,ヤンクイール・フェルナンデス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,コロラド・ロッキーズ
0,捕,11,ホセ・ヘレラ,.227,42,114,97,22,4,1,1,31,13,11,27,9,0,7,1,0,0,1,.290,.320,.609,.318,1,アリゾナ・ダイヤモンドバックス
1,捕,14,ガブリエル・モレノ,.266,97,351,305,81,18,1,5,116,45,39,52,41,2,0,3,3,1,10,.353,.380,.734,.333,2,アリゾナ・ダイヤモンドバックス
2,捕,25,エリドリアン・デルカスティーヨ,.313,25,87,80,25,5,0,4,42,19,12,28,7,0,0,0,1,1,1,.368,.525,.893,.385,3,アリゾナ・ダイヤモンドバックス
3,内,2,ヘラルド・ペルドモ,.273,98,388,337,92,21,2,3,126,37,61,58,36,3,7,5,9,1,5,.344,.374,.718,.287,5,アリゾナ・ダイヤモンドバックス
4,内,4,ケテル・マルテ,.292,136,583,504,147,23,2,36,282,95,93,106,65,5,0,9,7,1,9,.372,.560,.932,.328,5,アリゾナ・ダイヤモンドバックス
5,内,9,ブレイズ・アレクサンダー,.247,61,185,166,41,7,0,3,57,21,19,49,15,3,1,0,3,1,1,.321,.343,.664,.229,6,アリゾナ・ダイヤモンドバックス
6,内,10,ジョーダン・ローラー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アリゾナ・ダイヤモンドバックス
7,内,18,ケビン・ニューマン,.278,111,311,288,80,17,1,3,108,28,41,48,15,0,6,2,8,1,7,.311,.375,.686,.222,5,アリゾナ・ダイヤモンドバックス
8,内,28,ユジニオ・スアレス,.256,158,640,571,146,28,2,30,268,101,90,176,49,9,0,11,2,1,10,.319,.469,.788,.278,10,アリゾナ・ダイヤモンドバックス
9,内,36,ジョシュ・ベル,.249,145,603,538,134,23,2,19,218,71,62,120,51,6,0,3,0,1,22,.319,.405,.725,.298,7,アリゾナ・ダイヤモンドバックス
10,内,53,クリスチャン・ウォーカー,.251,130,552,479,120,26,0,26,224,84,72,133,55,10,0,8,2,2,12,.335,.468,.803,.254,2,アリゾナ・ダイヤモンドバックス
11,外,1,ホルヘ・バロサ,.176,8,18,17,3,2,0,0,5,1,3,2,0,0,1,0,1,0,0,.176,.294,.471,.250,1,アリゾナ・ダイヤモンドバックス
12,外,5,アレック・トーマス,.189,39,103,95,18,5,1,3,34,17,13,17,7,0,1,0,4,1,7,.245,.358,.603,.258,0,アリゾナ・ダイヤモンドバックス
13,外,7,コービン・キャロル,.231,158,684,589,136,22,14,22,252,74,121,130,73,10,3,9,35,8,3,.322,.428,.749,.205,2,アリゾナ・ダイヤモンドバックス
14,外,12,ルルデス・グリエル,.279,133,553,513,143,22,2,18,223,75,72,101,29,6,0,5,7,1,16,.322,.435,.757,.303,5,アリゾナ・ダイヤモンドバックス
15,外,15,ランデル・グリチェク,.291,106,279,254,74,20,2,12,134,46,40,46,20,3,0,2,0,0,5,.348,.528,.875,.324,0,アリゾナ・ダイヤモンドバックス
16,外,26,パビン・スミス,.270,60,158,137,37,11,0,9,75,36,26,31,18,0,0,3,1,0,4,.348,.547,.896,.233,0,アリゾナ・ダイヤモンドバックス
17,外,31,ジェイコブ・マッカーシー,.285,142,495,442,126,13,7,8,177,56,66,78,31,14,5,3,25,6,4,.349,.400,.749,.350,2,アリゾナ・ダイヤモンドバックス
18,指,3,ジョク・ピダーソン,.275,132,449,367,101,17,1,23,189,64,62,105,55,18,1,3,7,4,5,.393,.515,.908,.301,0,アリゾナ・ダイヤモンドバックス
19,投,30,スコット・マクガフ,.000,26,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,0,アリゾナ・ダイヤモンドバックス
