,位置,背番号,選手名,打率,試合,打席,打数,安打,二塁打,三塁打,本塁打,塁打,打点,得点,三振,四球,死球,犠打,犠飛,盗塁,盗塁死,併殺打,出塁率,長打率,ＯＰＳ,得点圏,失策,Team
8,内,19,マイケル・マッシー,.259,100,356,332,86,17,2,14,149,45,45,56,15,3,2,4,1,0,9,.294,.449,.743,.250,3,カンザスシティ・ロイヤルズ
9,内,26,アダム・フレージャー,.202,104,294,262,53,10,1,4,77,22,35,59,22,7,3,0,3,0,0,.282,.294,.576,.283,3,カンザスシティ・ロイヤルズ
10,内,32,ニック・プラット,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,カンザスシティ・ロイヤルズ
11,外,1,ＭＪ・メレンデス,.206,135,451,412,85,23,3,17,165,44,44,113,35,3,0,0,4,4,3,.273,.400,.674,.176,2,カンザスシティ・ロイヤルズ
12,外,2,ギャレット・ハンプソン,.230,113,231,213,49,13,1,0,64,16,16,59,14,0,2,2,7,2,3,.275,.300,.576,.239,3,カンザスシティ・ロイヤルズ
13,外,6,ドルー・ウォーターズ,.188,7,19,16,3,1,0,0,4,1,2,6,2,1,0,0,0,0,0,.316,.250,.566,.000,1,カンザスシティ・ロイヤルズ
14,外,8,ロビー・グロスマン,.212,87,245,208,44,8,0,3,61,16,21,58,34,1,0,2,3,0,8,.322,.293,.616,.196,1,カンザスシティ・ロイヤルズ
15,外,16,ハンター・レンフロー,.229,120,424,385,88,18,0,15,151,52,44,84,36,2,0,1,1,1,10,.297,.392,.689,.306,2,カンザスシティ・ロイヤルズ
16,外,17,ネルソン・ベラスケス,.200,64,230,205,41,8,1,8,75,27,31,61,19,3,0,3,2,0,6,.274,.366,.640,.232,1,カンザスシティ・ロイヤルズ
17,外,22,トミー・ファム,.248,116,478,440,109,20,3,9,162,39,49,106,35,2,0,1,7,3,5,.305,.368,.674,.250,1,カンザスシティ・ロイヤルズ
18,外,27,タイラー・ジェントリー,.000,3,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,0,カンザスシティ・ロイヤルズ
19,外,28,カイル・イスベル,.229,136,426,384,88,13,8,8,141,42,62,88,27,5,8,2,11,2,4,.287,.367,.654,.228,4,カンザスシティ・ロイヤルズ
20,外,44,ダイロン・ブランコ,.258,88,132,120,31,4,0,4,47,13,37,32,8,1,1,1,31,7,2,.308,.392,.699,.242,3,カンザスシティ・ロイヤルズ
0,捕,8,クリスチャン・バスケス,.221,93,315,294,65,10,0,7,96,27,29,65,11,1,5,4,3,1,11,.248,.327,.575,.149,4,ミネソタ・ツインズ
1,捕,27,ライアン・ジェファーズ,.226,122,465,412,93,22,0,21,178,64,56,94,32,14,1,6,3,0,9,.300,.432,.732,.246,6,ミネソタ・ツインズ
2,捕,85,ジャイル・カマーゴ,.000,5,7,6,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,.143,.000,.143,.000,0,ミネソタ・ツインズ
3,内,4,カルロス・コレア,.310,86,367,319,99,20,2,14,165,54,55,61,40,3,0,4,0,0,5,.388,.517,.905,.284,5,ミネソタ・ツインズ
4,内,12,カイル・ファーマー,.214,107,242,215,46,13,1,5,76,25,26,49,19,6,0,2,3,5,6,.293,.353,.647,.237,2,ミネソタ・ツインズ
5,内,23,ロイス・ルイス,.233,82,325,292,68,16,0,16,132,47,40,74,28,0,0,5,0,0,5,.295,.452,.747,.236,7,ミネソタ・ツインズ
6,内,30,カルロス・サンタナ,.238,150,594,521,124,26,0,23,219,71,63,99,65,6,0,2,4,0,11,.328,.420,.749,.214,4,ミネソタ・ツインズ
7,内,47,エドゥアルド・フリエン,.199,94,301,266,53,9,0,8,86,21,36,102,33,2,0,0,6,0,2,.292,.323,.616,.179,5,ミネソタ・ツインズ
8,内,50,ウィリ・カストロ,.247,158,635,558,138,31,5,12,215,60,89,150,51,21,1,4,14,9,8,.331,.385,.717,.220,8,ミネソタ・ツインズ
9,内,64,ホセ・ミランダ,.284,121,429,401,114,28,4,9,177,49,44,66,18,6,0,4,2,2,13,.322,.441,.763,.290,6,ミネソタ・ツインズ
10,内,72,ブルックス・リー,.221,50,185,172,38,6,1,3,55,27,9,27,11,0,0,2,3,0,6,.265,.320,.585,.261,4,ミネソタ・ツインズ
11,内,87,ユニオル・セベリノ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ミネソタ・ツインズ
12,内,92,マイケル・ヘルマン,.300,9,10,10,3,2,0,0,5,0,2,3,0,0,0,0,0,0,0,.300,.500,.800,.000,1,ミネソタ・ツインズ
13,外,9,トレバー・ラーナック,.259,112,400,355,92,17,0,15,154,52,59,89,40,3,0,2,4,1,12,.338,.434,.771,.344,0,ミネソタ・ツインズ
14,外,13,マヌエル・マーゴー,.238,129,343,315,75,17,1,4,106,31,37,54,21,3,1,3,5,0,10,.289,.337,.626,.228,3,ミネソタ・ツインズ
15,外,19,アレックス・キリロフ,.201,57,178,159,32,8,3,5,61,20,20,47,15,1,0,3,0,0,5,.270,.384,.653,.189,0,ミネソタ・ツインズ
16,外,25,バイロン・バクストン,.279,102,388,355,99,27,3,18,186,56,62,99,20,11,0,2,7,2,3,.335,.524,.859,.263,0,ミネソタ・ツインズ
17,外,26,マックス・ケプラー,.253,105,399,368,93,21,1,8,140,42,43,80,22,5,0,3,1,0,3,.302,.380,.682,.245,0,ミネソタ・ツインズ
18,外,38,マット・ウォルナー,.259,75,261,220,57,17,1,13,115,37,26,95,24,16,0,1,3,0,2,.372,.523,.894,.319,0,ミネソタ・ツインズ
19,外,82,オースティン・マーティン,.253,93,257,233,59,18,1,1,82,16,41,47,20,2,2,0,7,3,4,.318,.352,.670,.204,1,ミネソタ・ツインズ
20,外,87,エマニュエル・ロドリゲス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ミネソタ・ツインズ
21,外,89,ダショーン・カーシーＪｒ．,.154,6,14,13,2,0,0,1,5,1,1,1,0,1,0,0,0,0,0,.214,.385,.599,.000,0,ミネソタ・ツインズ
0,捕,14,ローガン・オホッピー,.244,136,522,479,117,17,1,20,196,56,64,155,33,8,1,1,2,3,7,.303,.409,.712,.240,6,ロサンゼルス・エンゼルス
1,捕,21,マット・タイス,.204,57,186,157,32,9,0,2,47,16,14,58,28,0,0,1,3,0,2,.323,.299,.622,.212,4,ロサンゼルス・エンゼルス
2,捕,51,グスタボ・カンペロ,.239,13,48,46,11,0,1,1,16,6,6,8,0,2,0,0,3,0,0,.271,.348,.619,.294,1,ロサンゼルス・エンゼルス
3,内,2,ルイス・レンヒーフォ,.300,78,304,283,85,13,1,6,118,30,41,44,16,4,1,0,24,7,6,.347,.417,.763,.320,6,ロサンゼルス・エンゼルス
4,内,6,アンソニー・レンドン,.218,57,238,206,45,10,0,0,55,14,21,35,23,5,0,4,6,1,4,.307,.267,.574,.182,5,ロサンゼルス・エンゼルス
5,内,9,ザック・ネト,.249,155,602,542,135,34,1,23,240,77,70,140,39,16,4,1,30,10,14,.318,.443,.761,.288,18,ロサンゼルス・エンゼルス
6,内,18,ノーラン・シャヌエル,.250,147,607,519,130,19,0,13,188,54,62,103,68,9,3,7,10,1,14,.343,.362,.706,.257,7,ロサンゼルス・エンゼルス
7,内,19,キレン・パリス,.118,21,59,51,6,2,0,1,11,5,4,17,7,0,0,0,1,0,1,.224,.216,.440,.091,1,ロサンゼルス・エンゼルス
8,内,23,ブランドン・ドゥルーリー,.169,97,360,325,55,7,0,4,74,15,28,81,27,5,0,3,1,0,13,.242,.228,.469,.097,5,ロサンゼルス・エンゼルス
9,内,28,ニコ・カバダス,.183,30,106,93,17,2,0,4,31,8,11,41,11,2,0,0,1,0,0,.283,.333,.616,.111,0,ロサンゼルス・エンゼルス
10,内,34,エリック・ワゲイマン,.250,18,74,72,18,5,0,2,29,10,6,17,2,0,0,0,0,0,1,.270,.403,.673,.350,4,ロサンゼルス・エンゼルス
11,外,3,テーラー・ウォード,.246,156,663,585,144,26,2,25,249,75,73,163,63,7,0,8,6,4,11,.323,.426,.748,.259,5,ロサンゼルス・エンゼルス
12,外,7,ジョ・アデル,.207,130,451,405,84,15,2,20,163,62,54,126,35,7,0,3,15,10,9,.280,.402,.682,.277,4,ロサンゼルス・エンゼルス
13,外,12,ケビン・ピラー,.229,100,314,284,65,16,1,8,107,45,38,69,16,10,1,3,12,3,10,.291,.377,.667,.329,1,ロサンゼルス・エンゼルス
14,外,16,ミッキー・モニアク,.219,124,418,392,86,17,2,14,149,49,48,114,21,4,0,1,8,4,3,.266,.380,.646,.224,4,ロサンゼルス・エンゼルス
15,外,22,ブライス・テオドシオ,.083,5,12,12,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,.083,.083,.167,.000,0,ロサンゼルス・エンゼルス
16,外,27,マイク・トラウト,.220,29,126,109,24,1,2,10,59,14,17,27,16,1,0,0,6,1,0,.325,.541,.867,.120,0,ロサンゼルス・エンゼルス
17,外,39,ジョーダン・アダムス,.229,11,38,35,8,0,0,1,11,4,4,12,3,0,0,0,2,0,1,.289,.314,.604,.400,1,ロサンゼルス・エンゼルス
0,捕,23,シェイ・ランゲリアーズ,.224,137,534,482,108,18,2,29,217,80,58,145,41,5,0,6,4,2,15,.288,.450,.739,.177,5,オークランド・アスレチックス
1,捕,52,カイル・マキャン,.236,54,157,140,33,4,0,5,52,15,13,59,16,1,0,0,0,0,2,.318,.371,.690,.226,4,オークランド・アスレチックス
2,内,2,ダレル・ハネズ,.192,48,135,120,23,3,0,1,29,12,8,27,11,1,1,2,1,1,4,.261,.242,.503,.217,3,オークランド・アスレチックス
3,内,5,ジェイコブ・ウィルソン,.250,28,103,92,23,2,2,0,29,3,11,10,8,1,1,1,0,0,4,.314,.315,.629,.111,0,オークランド・アスレチックス
4,内,10,ニック・アレン,.175,41,105,97,17,4,0,1,24,4,6,20,5,0,3,0,0,0,0,.216,.247,.463,.067,6,オークランド・アスレチックス
5,内,12,マックスウェル・スチュエマン,.220,133,459,396,87,14,0,7,122,34,55,119,47,7,5,4,14,1,8,.311,.308,.619,.198,15,オークランド・アスレチックス
6,内,16,トリスタン・グレイ,.107,15,31,28,3,1,0,0,4,0,0,16,3,0,0,0,0,0,0,.194,.143,.336,.000,0,オークランド・アスレチックス
7,内,20,ザック・ゲロフ,.211,138,547,497,105,20,2,17,180,49,60,188,38,4,3,5,25,3,7,.270,.362,.632,.167,7,オークランド・アスレチックス
8,内,21,タイラー・ソーダーストロム,.233,61,213,189,44,10,0,9,81,26,18,53,20,3,0,1,0,0,7,.315,.429,.743,.160,3,オークランド・アスレチックス
9,内,26,タイラー・ネビン,.204,87,278,245,50,10,0,7,81,20,22,64,25,5,0,3,1,0,5,.288,.331,.618,.127,4,オークランド・アスレチックス
10,内,49,ライアン・ノダ,.137,36,111,95,13,4,0,1,20,4,8,37,14,1,1,0,0,0,0,.255,.211,.465,.286,2,オークランド・アスレチックス
11,内,50,アーマンド・アルバレス,.243,16,39,37,9,1,0,0,10,2,7,8,2,0,0,0,1,0,1,.282,.270,.552,.286,0,オークランド・アスレチックス
12,内,77,ブレット・ハリス,.146,36,123,103,15,3,0,3,27,12,15,25,17,2,0,1,0,3,3,.276,.262,.539,.250,3,オークランド・アスレチックス
13,内,-,Ｃ．Ｊ．アレクサンダー,.125,4,8,8,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,.125,.125,.250,.000,0,オークランド・アスレチックス
14,外,1,エステウリ・ルイーズ,.200,29,65,55,11,2,1,2,21,8,10,20,4,2,2,2,5,4,1,.270,.382,.652,.333,1,オークランド・アスレチックス
15,外,4,ローレンス・バトラー,.262,125,451,412,108,24,2,22,202,57,63,108,35,0,0,4,18,0,8,.317,.490,.807,.292,4,オークランド・アスレチックス
16,外,15,セス・ブラウン,.231,124,400,372,86,11,1,14,141,44,32,112,25,2,0,1,4,2,7,.283,.379,.662,.270,4,オークランド・アスレチックス
17,外,22,ミゲル・アンドゥハー,.285,75,319,302,86,14,1,4,114,30,31,42,13,3,0,1,3,2,10,.320,.377,.697,.333,2,オークランド・アスレチックス
18,外,25,ブレント・ルーカー,.293,145,614,546,160,26,2,39,307,112,82,177,59,5,0,4,11,3,5,.365,.562,.927,.338,0,オークランド・アスレチックス
19,外,28,ダズ・キャメロン,.200,66,186,170,34,5,1,5,56,15,22,51,13,1,0,2,5,0,3,.258,.329,.587,.225,0,オークランド・アスレチックス
20,外,33,ジェフリー・ブレデイ,.243,159,642,572,139,43,4,20,250,60,74,125,67,2,1,0,2,3,8,.324,.437,.762,.227,5,オークランド・アスレチックス
0,捕,29,キャル・ラリー,.220,153,628,546,120,16,0,34,238,100,73,176,70,6,0,6,6,1,7,.312,.436,.748,.270,6,シアトル・マリナーズ
1,内,1,ライアン・ブリス,.222,33,71,63,14,3,1,2,25,9,10,22,5,1,2,0,5,3,1,.290,.397,.687,.261,1,シアトル・マリナーズ
2,内,2,ジャスティン・ターナー,.259,139,539,460,119,24,0,11,176,55,59,95,59,13,0,7,0,2,16,.354,.383,.737,.267,4,シアトル・マリナーズ
3,内,3,Ｊ．Ｐ．クロフォード,.202,105,451,392,79,16,2,9,126,37,55,102,52,6,0,1,5,0,4,.304,.321,.625,.191,3,シアトル・マリナーズ
4,内,4,ジョシュ・ロハス,.225,143,476,422,95,19,2,8,142,31,48,108,46,3,1,2,10,4,6,.304,.336,.641,.244,10,シアトル・マリナーズ
5,内,7,ホルヘ・ポランコ,.213,118,469,417,89,11,0,16,148,45,43,137,46,4,0,2,4,2,16,.296,.355,.651,.211,7,シアトル・マリナーズ
6,内,23,ルイス・ウリアス,.191,41,109,94,18,7,0,4,37,16,11,34,9,6,0,0,0,0,2,.303,.394,.696,.300,6,シアトル・マリナーズ
7,内,25,ディラン・ムーア,.201,135,441,368,74,23,4,10,135,42,53,123,53,14,1,5,32,6,8,.320,.367,.687,.254,5,シアトル・マリナーズ
8,内,27,タイラー・ロックリア,.156,16,49,45,7,1,0,2,14,3,3,20,3,1,0,0,1,0,3,.224,.311,.536,.000,0,シアトル・マリナーズ
9,内,76,レオナルド・リバス,.233,43,86,73,17,1,1,0,20,8,10,24,10,1,2,0,3,0,1,.333,.274,.607,.261,2,シアトル・マリナーズ
10,外,0,サム・ハガーティー,.067,8,16,15,1,0,0,0,1,1,1,4,1,0,0,0,1,0,0,.125,.067,.192,.333,1,シアトル・マリナーズ
11,外,5,ケイド・マーロ,.250,8,9,8,2,0,0,0,2,0,1,1,1,0,0,0,0,0,1,.333,.250,.583,.000,0,シアトル・マリナーズ
12,外,8,ドミニク・カンゾーネ,.196,67,188,168,33,7,0,8,64,17,20,53,18,0,0,2,1,0,5,.271,.381,.652,.095,0,シアトル・マリナーズ
13,外,10,ビクトル・ロブレス,.307,91,295,254,78,20,0,4,110,28,44,53,21,11,6,3,34,2,2,.381,.433,.814,.327,3,シアトル・マリナーズ
14,外,12,サマッド・テイラー,.400,3,5,5,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,.400,.400,.800,.000,0,シアトル・マリナーズ
15,外,17,ミッチ・ハニガー,.208,121,423,380,79,12,0,12,127,44,42,126,40,2,0,1,0,0,10,.286,.334,.620,.202,5,シアトル・マリナーズ
16,外,20,ルーカス・レイリー,.243,137,455,404,98,19,2,22,187,58,58,135,27,20,2,2,11,2,2,.320,.463,.783,.308,4,シアトル・マリナーズ
17,外,44,フリオ・ロドリゲス,.273,143,613,567,155,17,0,20,232,68,76,156,38,6,0,2,24,5,10,.325,.409,.734,.264,5,シアトル・マリナーズ
18,外,56,ランディ・アロザレーナ,.219,154,648,549,120,33,0,20,213,60,77,169,73,22,0,4,20,10,7,.332,.388,.720,.189,2,シアトル・マリナーズ
19,指,18,ミッチ・ガーバー,.172,114,430,367,63,17,0,15,125,51,37,133,53,7,0,3,0,0,9,.286,.341,.627,.194,0,シアトル・マリナーズ
20,投,58,ルイス・カスティーヨ,.000,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,1,シアトル・マリナーズ
0,捕,18,カーソン・ケリー,.238,91,313,281,67,9,1,9,105,37,32,55,25,6,0,1,0,0,6,.313,.374,.687,.328,3,テキサス・レンジャーズ
1,捕,28,ヨナ・ハイム,.220,131,491,459,101,12,1,13,154,59,45,90,26,4,0,2,1,1,13,.267,.336,.602,.246,7,テキサス・レンジャーズ
2,捕,55,サム・ハフ,.000,3,4,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.250,.000,.250,.000,0,テキサス・レンジャーズ
3,内,2,マーカス・セミエン,.237,159,718,650,154,27,2,23,254,74,101,105,64,3,0,1,8,3,9,.308,.391,.699,.303,7,テキサス・レンジャーズ
4,内,5,コリー・シーガー,.278,123,533,475,132,21,0,30,243,74,68,96,53,3,0,2,1,1,8,.353,.512,.864,.325,7,テキサス・レンジャーズ
5,内,6,ジョシュ・ヤン,.264,46,188,178,47,5,1,7,75,16,19,48,8,1,0,1,4,0,1,.298,.421,.719,.333,3,テキサス・レンジャーズ
6,内,8,ジョシュ・スミス,.258,149,592,523,135,30,1,13,206,62,67,121,46,18,2,3,11,2,6,.337,.394,.731,.315,11,テキサス・レンジャーズ
7,内,9,マット・ダフィー,.286,4,10,7,2,0,0,0,2,0,2,1,2,1,0,0,0,0,0,.500,.286,.786,.000,0,テキサス・レンジャーズ
8,内,20,エゼケル・デュラン,.246,92,285,268,66,11,0,3,86,20,26,63,14,2,0,1,1,2,6,.288,.321,.609,.254,5,テキサス・レンジャーズ
9,内,21,ジョナサン・オーネラス,.216,18,40,37,8,2,0,0,10,3,1,13,2,0,1,0,0,0,0,.256,.270,.527,.143,2,テキサス・レンジャーズ
10,内,30,ネート・ロー,.265,140,565,486,129,16,1,16,195,69,62,125,71,4,0,4,2,0,9,.361,.401,.762,.330,5,テキサス・レンジャーズ
11,内,56,ジャスティン・フォスキュー,.048,15,44,42,2,1,0,0,3,1,3,18,2,0,0,0,0,0,0,.091,.071,.162,.083,0,テキサス・レンジャーズ
12,外,3,レオディ・タベラス,.229,151,529,480,110,17,3,12,169,44,59,112,42,0,3,4,23,6,8,.289,.352,.641,.214,3,テキサス・レンジャーズ
13,外,16,トラビス・ジャンコウスキー,.200,104,207,190,38,5,0,1,46,12,19,44,12,5,0,0,11,1,3,.266,.242,.508,.257,3,テキサス・レンジャーズ
14,外,32,エバン・カーター,.188,45,162,144,27,6,2,5,52,15,23,43,15,2,0,1,2,0,1,.272,.361,.633,.192,1,テキサス・レンジャーズ
15,外,36,ワイアット・ラングフォード,.253,134,557,499,126,25,4,16,207,74,74,115,51,4,0,3,19,3,6,.325,.415,.740,.294,2,テキサス・レンジャーズ
16,外,38,ダスティン・ハリス,.333,2,7,6,2,1,0,1,6,3,1,2,1,0,0,0,0,0,0,.429,1.000,1.429,.333,0,テキサス・レンジャーズ
17,外,40,サンドロ・ファビアン,.000,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,テキサス・レンジャーズ
18,外,53,アドリス・ガルシア,.224,154,637,580,130,27,0,25,232,85,68,177,45,6,0,6,11,5,12,.284,.400,.684,.238,4,テキサス・レンジャーズ
0,捕,13,クーパー・ハメル,.000,6,8,8,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,.000,.000,.000,.000,0,ヒューストン・アストロズ
1,捕,17,ビクトル・カラティニ,.269,87,274,245,66,8,1,8,100,30,30,53,23,3,0,3,0,1,6,.336,.408,.744,.213,3,ヒューストン・アストロズ
2,捕,18,セサル・サラサル,.320,12,32,25,8,2,0,0,10,8,5,6,2,2,1,2,0,0,0,.387,.400,.787,.500,2,ヒューストン・アストロズ
3,捕,21,ヤイネル・ディアス,.299,148,619,585,175,29,3,16,258,84,70,107,24,2,0,8,2,0,22,.325,.441,.766,.346,5,ヒューストン・アストロズ
4,内,2,アレックス・ブレグマン,.260,145,634,581,151,30,2,26,263,75,79,86,44,5,0,4,3,1,13,.315,.453,.768,.230,10,ヒューストン・アストロズ
5,内,3,ジェレミー・ペーニャ,.266,157,650,602,160,28,2,15,237,70,78,111,25,14,3,6,20,6,15,.308,.394,.701,.270,19,ヒューストン・アストロズ
6,内,9,ザック・デゼンゾ,.242,19,65,62,15,2,0,2,23,8,5,22,3,0,0,0,0,0,3,.277,.371,.648,.214,1,ヒューストン・アストロズ
7,内,10,シェイ・ウィットコム,.220,20,46,41,9,3,0,0,12,5,1,8,5,0,0,0,0,0,1,.304,.293,.597,.429,5,ヒューストン・アストロズ
8,内,11,グレイ・ケッシンジャー,.000,23,25,21,0,0,0,0,0,0,4,7,3,1,0,0,0,0,1,.160,.000,.160,.000,1,ヒューストン・アストロズ
9,内,27,ホセ・アルテューベ,.295,153,682,628,185,31,0,20,276,65,94,119,47,7,0,0,22,7,15,.350,.439,.790,.331,5,ヒューストン・アストロズ
10,内,28,ジョナサン・シングルトン,.234,119,405,355,83,13,1,13,137,42,46,111,47,0,0,3,0,0,2,.321,.386,.707,.216,8,ヒューストン・アストロズ
11,外,4,ペドロ・レオン,.100,7,21,20,2,0,0,0,2,0,2,10,1,0,0,0,2,0,2,.143,.100,.243,.000,0,ヒューストン・アストロズ
12,外,6,ジェイコブ・マイヤーズ,.219,148,513,461,101,20,3,13,166,61,51,117,35,10,3,4,11,3,17,.286,.360,.646,.227,1,ヒューストン・アストロズ
13,外,12,ベン・ギャメル,.247,38,99,81,20,4,0,1,27,4,22,24,18,0,0,0,1,0,0,.384,.333,.717,.250,0,ヒューストン・アストロズ
14,外,14,マウリシオ・デュボン,.269,137,428,402,108,25,0,4,145,47,45,55,16,2,3,5,3,2,6,.296,.361,.657,.308,8,ヒューストン・アストロズ
15,外,20,チャス・マコーミック,.211,94,267,242,51,6,1,5,74,27,32,72,17,4,1,3,8,2,3,.271,.306,.576,.211,1,ヒューストン・アストロズ
16,外,22,ジェーソン・ヘイワード,.211,87,258,228,48,12,2,10,94,37,33,53,22,4,0,3,5,0,3,.288,.412,.700,.210,2,ヒューストン・アストロズ
17,外,30,カイル・タッカー,.289,78,339,277,80,13,0,23,162,49,56,54,56,1,0,2,11,0,5,.408,.585,.993,.310,0,ヒューストン・アストロズ
18,外,38,トレイ・キャベジ,.209,45,91,86,18,8,0,1,29,8,12,34,4,1,0,0,1,1,1,.253,.337,.590,.250,0,ヒューストン・アストロズ
19,外,44,ヨルダン・アルバレス,.308,147,635,552,170,34,2,35,313,86,88,95,69,10,0,4,6,0,14,.392,.567,.959,.278,1,ヒューストン・アストロズ
20,外,89,ケネディ・コロナ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
0,捕,12,ショーン・マーフィー,.193,72,264,233,45,5,1,10,82,25,19,67,27,3,0,1,0,0,7,.284,.352,.636,.164,5,アトランタ・ブレーブス
1,捕,16,トラビス・ダーノー,.238,99,341,307,73,16,0,15,134,48,40,89,24,6,0,4,1,0,8,.302,.436,.739,.244,4,アトランタ・ブレーブス
2,捕,45,チャドウィック・トロンプ,.250,19,54,52,13,6,0,0,19,6,3,17,1,0,0,1,0,0,2,.259,.365,.625,.300,0,アトランタ・ブレーブス
3,内,1,オジー・アルビーズ,.251,99,435,399,100,29,1,10,161,53,52,65,27,5,0,4,8,1,6,.303,.404,.707,.322,3,アトランタ・ブレーブス
4,内,8,キャバン・ビジオ,.197,78,224,188,37,5,0,5,57,19,27,72,24,8,2,0,2,0,1,.314,.303,.617,.212,7,アトランタ・ブレーブス
5,内,9,ジョバンニ・ウルシェラ,.250,128,461,432,108,19,1,9,156,52,34,72,23,1,0,5,0,0,13,.286,.361,.647,.240,6,アトランタ・ブレーブス
6,内,11,オルランド・アルシア,.218,157,602,551,120,24,0,17,195,46,50,128,41,2,1,7,2,0,16,.271,.354,.625,.155,11,アトランタ・ブレーブス
7,内,17,ナチョ・アルバレスＪｒ．,.100,8,32,30,3,0,0,0,3,0,1,10,0,2,0,0,0,0,1,.156,.100,.256,.200,0,アトランタ・ブレーブス
8,内,27,オースティン・ライリー,.256,110,469,425,109,26,2,19,196,56,63,118,37,5,0,2,0,0,6,.322,.461,.783,.238,10,アトランタ・ブレーブス
9,内,28,マット・オルソン,.247,162,685,600,148,37,1,29,274,98,78,170,71,9,0,5,0,0,15,.333,.457,.790,.298,6,アトランタ・ブレーブス
10,外,2,ホルヘ・ソレア,.241,142,574,493,119,34,1,21,218,64,84,141,68,6,0,4,1,0,9,.338,.442,.780,.255,1,アトランタ・ブレーブス
11,外,13,ロナルド・アクーニャ,.250,49,222,192,48,8,1,4,70,15,38,53,27,3,0,0,16,3,4,.351,.365,.716,.227,2,アトランタ・ブレーブス
12,外,14,アダム・デュバル,.182,104,330,303,55,10,0,11,98,30,29,99,21,5,0,1,0,0,6,.245,.323,.569,.200,2,アトランタ・ブレーブス
13,外,15,ウィット・メリーフィールド,.222,95,335,293,65,9,3,4,92,15,44,52,35,3,4,0,17,3,7,.311,.314,.625,.127,5,アトランタ・ブレーブス
14,外,18,ラモン・ラウレアーノ,.259,98,309,286,74,16,1,11,125,33,35,96,15,7,0,1,8,3,5,.311,.437,.748,.239,1,アトランタ・ブレーブス
15,外,23,マイケル・ハリスII,.264,110,470,440,116,14,3,16,184,48,58,94,23,4,0,3,10,6,6,.304,.418,.722,.299,2,アトランタ・ブレーブス
16,外,24,ジャレド・ケリニック,.231,131,449,412,95,18,2,15,162,45,49,133,32,1,1,3,7,2,5,.286,.393,.679,.284,3,アトランタ・ブレーブス
17,外,36,エリ・ホワイト,.282,35,42,39,11,1,1,1,17,4,9,12,1,2,0,0,3,1,1,.333,.436,.769,.286,0,アトランタ・ブレーブス
18,外,65,ルーク・ウィリアムズ,.196,37,52,46,9,3,0,0,12,4,8,13,4,1,1,0,3,0,1,.275,.261,.535,.167,2,アトランタ・ブレーブス
19,指,20,マルセル・オズナ,.302,162,688,606,183,31,0,39,331,104,96,170,74,3,0,4,1,0,23,.378,.546,.925,.271,0,アトランタ・ブレーブス
0,捕,15,ライリー・アダムズ,.224,41,130,116,26,5,1,2,39,8,10,35,10,2,0,2,1,0,4,.292,.336,.629,.107,5,ワシントン・ナショナルズ
1,捕,20,キーバート・ルイーズ,.229,127,485,459,105,21,0,13,165,57,46,54,16,5,0,5,3,1,13,.260,.359,.619,.250,2,ワシントン・ナショナルズ
2,捕,81,ドリュー・ミラス,.246,20,62,57,14,1,0,1,18,1,7,16,5,0,0,0,4,0,1,.306,.316,.622,.167,1,ワシントン・ナショナルズ
3,内,2,ルイス・ガルシア,.282,140,528,500,141,25,1,18,222,70,58,86,27,0,0,1,22,5,12,.318,.444,.762,.312,10,ワシントン・ナショナルズ
4,内,5,Ｃ.Ｊ.エイブラムズ,.246,138,602,541,133,29,6,20,234,65,79,128,40,16,1,4,31,12,4,.314,.433,.747,.254,17,ワシントン・ナショナルズ
5,内,8,ホセ・テナ,.267,44,168,161,43,5,0,3,57,15,14,41,7,0,0,0,6,1,1,.298,.354,.652,.364,10,ワシントン・ナショナルズ
6,内,10,ダレン・ベイカー,.500,9,14,14,7,2,0,0,9,0,1,3,0,0,0,0,0,0,0,.500,.643,1.143,.250,0,ワシントン・ナショナルズ
7,内,14,イルデマロ・バルガス,.246,97,303,272,67,16,0,1,86,30,21,31,19,2,5,5,9,4,9,.295,.316,.611,.324,6,ワシントン・ナショナルズ
8,内,18,フアン・エペス,.283,62,249,226,64,15,0,6,97,26,32,42,18,1,1,3,2,1,9,.335,.429,.764,.241,2,ワシントン・ナショナルズ
9,内,19,アンドレス・チャパロ,.215,33,132,121,26,12,0,4,50,15,12,24,7,4,0,0,1,1,3,.280,.413,.694,.207,0,ワシントン・ナショナルズ
